PRO	NUM	COU	DAY	MON	YEA	H	MN	SEC	TZ	LAT	LON	COD	CITY
C	505	I	18	12	1898	7	0	0	-1	45N30	9E15	MI	MACHERIO
C	506	I	24	11	1883	21	10	4	-1	45N24	11E 0	VR	VERONA
C	507	B	1	7	1916	11	30	0	0	51N14	4E30	ANT	ANVERS
C	508	B	28	12	1894	22	0	0	0	51N13	3E15	WVL	BRUGES
C	509	B	3	7	1916	15	0	0	0	50N51	4E15	BRA	LAEKEN
C	510	B	14	5	1883	5	42	0	0	51N14	4E30	ANT	ANVERS
C	511	B	17	4	1889	20	43	0	0	50N51	4E15	BRA	MOLENBEEK ST JE
C	512	B	2	10	1893	23	30	0	0	51N 5	3E45	OVL	TIEBRODE
C	513	B	11	7	1874	17	38	0	0	50N39	5E30	LIE	LIEGE
C	514	B	14	8	1915	1	0	0	0	51N 5	3E45	OVL	OVERBOELARE
C	515	F	8	1	1901	16	20	40	0	50N18	2E46	62	BOULOGNE-S/MER
C	516	F	1	2	1935	4	0	0	0	49N26	1E 5	76	ROUEN
C	517	F	22	7	1922	21	45	0	0	48N50	2E11	92	NEUILLY S-SEINE
C	518	F	7	9	1926	8	0	0	0	48N50	2E11	92	ASNIERES
C	519	F	18	9	1935	12	0	0	0	49N26	1E 5	76	TOTES
C	520	F	10	5	1930	1	30	0	0	48N36	2E20	91	CORBEIL-ESSONNE
C	521	F	12	7	1902	20	20	40	0	47N28	0W32	49	TILLIERS
C	522	F	29	7	1909	18	50	40	0	47N13	1W35	44	NANTES
C	523	F	6	10	1940	21	0	0	0	44N50	0W34	33	BORDEAUX
C	524	F	5	7	1936	19	45	0	0	48N 5	7E21	68	MULHOUSE
C	525	F	22	2	1920	10	30	0	0	48N50	2E11	92	LEVALLOIS-PERRET
C	526	F	5	8	1932	20	0	0	0	43N55	2E 8	81	SAINT-JUERY
C	527	F	4	7	1911	18	0	0	0	50N39	3E 5	59	CROIX
C	528	F	4	12	1922	12	30	0	0	48N 0	4W 6	29	BREST
C	529	F	12	11	1922	21	0	0	0	44N44	4E36	07	VION
C	530	F	14	9	1914	3	0	0	0	43N32	6E28	83	TOULON
C	531	F	13	7	1930	6	0	0	0	45N26	4E23	42	ST-ETIENNE
C	532	F	28	11	1920	8	0	0	0	47N 5	2E23	18	SANTRANGES
C	533	F	4	4	1938	6	0	0	0	48N35	7E45	67	GRAFFENSTADEN
C	534	F	18	11	1939	11	30	0	0	50N39	3E 5	59	PECQUENCOURT
C	535	F	27	5	1925	16	0	0	0	47N15	6E 2	25	SOCHAUX
C	536	F	16	9	1925	7	0	0	0	46N12	5E13	01	BELLEGARDE
C	537	F	4	9	1921	1	0	0	0	45N11	5E43	38	GRENOBLE
C	538	F	31	8	1912	14	0	0	0	49N54	2E18	80	RUE
C	539	F	18	6	1920	3	0	0	0	43N37	3E53	34	MONTPELLIER
C	540	F	8	9	1907	1	20	40	0	48N47	2E29	94	ST-MAUR-DES-FOS
C	541	F	31	10	1929	0	30	0	0	49N11	0W22	14	TROUVILLE
C	542	F	11	11	1916	5	0	0	0	47N 5	2E23	18	ARGENT S/SAULDR
C	543	F	14	9	1934	7	0	0	0	44N56	4E54	26	SAILLANS
C	544	F	6	1	1926	4	0	0	0	47N35	1E20	41	MONTOIRE
C	545	F	26	4	1911	16	0	0	0	43N18	0W22	64	BIARRITZ
C	546	F	21	2	1927	4	0	0	0	43N37	3E53	34	ST-GEORGES D'OR
C	547	F	13	8	1930	14	0	0	0	43N37	3E53	34	SERVIAN
C	548	F	17	11	1927	13	0	0	0	49N 0	2E 0	95	SARCELLES
C	549	F	12	10	1924	7	0	0	0	48N55	2E30	93	BAGNOLET
C	550	F	1	3	1920	20	0	0	0	43N45	7E25	MON	MONACO
C	551	F	22	12	1921	7	0	0	0	48N50	2E11	92	BOIS-COLOMBES
