PRO	NUM	COU	DAY	MON	YEA	H	MN	SEC	TZ	LAT	LON	COD	CITY
S	1	F	15	12	1873	15	59	40	0	43N14	0E 5	65	TARBES
S	2	F	12	8	1876	22	57	36	0	44N50	0W34	33	BLAYES
S	3	F	10	3	1864	6	44	28	0	43N37	3E53	34	BEDARIEUX
S	4	F	24	7	1860	9	20	40	0	48N50	2E20	75	PARIS 9E
S	5	F	12	6	1890	10	16	40	0	46N34	3E20	03	VERNEIX
S	6	F	23	1	1810	9	44	28	0	43N37	3E53	34	ST-CHINIAN
S	7	F	28	8	1843	6	5	12	0	48N42	6E12	54	VAXAINVILLE
S	8	F	26	8	1866	20	57	28	0	44N12	0E38	47	ST-SARDOS
S	9	F	16	2	1876	13	38	32	0	43N18	5E22	13	MARSEILLE
S	10	F	21	9	1873	10	35	12	0	48N42	6E12	54	NANCY
S	11	F	30	3	1839	1	6	20	0	47N13	1W35	44	NANTES
S	12	F	19	5	1875	6	54	16	0	43N37	1E26	31	TOULOUSE
S	13	F	28	2	1876	2	54	16	0	43N37	1E26	31	TOULOUSE
S	14	F	3	1	1846	10	16	40	0	46N34	3E20	03	CUSSET
S	15	F	30	4	1842	12	57	36	0	44N50	0W34	33	ST-CIERS
S	16	F	3	7	1874	0	17	24	0	46N59	3E 9	58	FOURCHAMBAULT
S	17	F	16	9	1830	0	35	16	0	49N 7	6E11	57	SALONNES
S	18	F	12	11	1852	13	57	36	0	44N50	0W34	33	BORDEAUX
S	19	F	8	6	1851	9	55	0	0	45N50	1E15	87	LA PORCHERIE
S	20	F	9	1	1862	8	2	8	0	47N28	0W32	49	ANGERS
S	21	F	29	1	1875	7	49	44	0	44N21	2E34	12	ST-LAURENT-DOLT
S	22	F	1	7	1838	2	16	24	0	48N 0	4W 6	29	BREST
S	23	F	1	6	1868	7	1	28	0	49N11	0W22	14	BERNIERES-S-MER
S	24	F	28	5	1822	9	57	36	0	44N50	0W34	33	BORDEAUX
S	25	F	17	11	1857	4	50	40	0	48N50	2E20	75	PARIS
S	26	F	25	3	1809	21	6	40	0	48N 7	1W40	35	MONTBAZON
S	27	F	7	9	1834	9	50	48	0	49N54	2E18	80	AMIENS
S	28	F	10	9	1820	9	51	28	0	48N50	2E 8	78	VERSAILLES
S	29	F	29	7	1890	4	40	40	0	45N46	4E50	69	LYON 6E
S	30	F	16	1	1845	3	39	8	0	46N12	5E13	01	ST-JULIEN-S/REY
S	31	F	29	3	1853	4	55	0	0	45N50	1E15	87	AMBAZAC
S	32	F	1	1	1872	8	50	40	0	48N50	2E20	75	PARIS 11E
S	33	F	4	4	1849	23	6	20	0	47N13	1W35	44	CHATEAUBRIAND
S	34	F	1	9	1814	2	34	8	0	43N32	6E28	83	TOULON
S	35	F	16	6	1867	15	57	36	0	44N50	0W34	33	BORDEAUX
S	36	F	10	5	1857	0	37	8	0	45N11	5E43	38	MENS
S	37	F	18	3	1870	0	54	16	0	43N37	1E26	31	ISLE-EN-DODON
S	38	F	4	6	1814	20	55	0	0	45N50	1E15	87	LIMOGES
S	39	F	17	1	1832	21	54	40	0	47N35	1E20	41	BLOIS
S	40	F	25	3	1853	1	35	52	0	47N15	6E 2	25	BAUME-LES-DAMES
S	41	F	24	9	1806	1	5	16	0	49N 7	6E11	57	SARREGUEMINES
S	42	F	4	12	1857	17	58	40	0	46N35	0E20	86	COUHE-VERAC
S	43	F	6	8	1811	6	50	36	0	43N12	2E21	11	NARBONNE
S	44	F	13	9	1876	5	29	0	0	37N 0	7E45	ALG	BONE
S	45	F	7	5	1806	20	45	32	0	49N34	3E37	02	COMPIEGNE
S	46	F	23	6	1854	0	44	28	0	43N37	3E53	34	LODEVE
S	47	F	9	5	1875	18	55	16	0	49N 1	1E11	27	FLEURY-S/ANDELL
S	48	F	28	3	1853	1	53	40	0	42N58	1E35	09	STE-CROIX
S	49	F	21	2	1883	11	35	40	0	48N50	2E20	75	PARIS 1ER
S	50	F	8	5	1806	9	39	8	0	46N12	5E13	01	COLLONGES
S	51	F	15	10	1816	6	35	16	0	49N 7	6E11	57	BASSING
S	52	F	17	3	1856	10	50	40	0	48N50	2E20	75	PARIS
S	53	F	23	6	1867	6	4	40	0	46N 9	1W10	17	REAUX
S	54	F	30	3	1859	12	48	56	0	50N18	2E46	62	LENS
S	55	F	26	8	1813	2	50	40	0	48N50	2E20	75	PARIS
S	56	F	4	2	1850	8	43	40	0	48N18	4E 5	10	NOGENT-S
S	57	F	9	5	1832	19	30	56	0	43N42	7E16	06	ST-PAUL-DE-VAR
S	58	F	17	2	1870	18	37	48	0	46N40	5E33	39	MOREZ
S	59	F	6	1	1845	14	32	32	0	47N38	6E52	90	BEAUCOURT
S	60	F	27	8	1817	18	49	20	0	48N33	2E40	77	MORET
S	61	F	7	10	1857	0	57	28	0	44N12	0E38	47	CASSENEUIL
S	62	F	12	7	1813	3	10	40	0	45N46	4E50	69	CHATENAY
S	63	F	19	5	1872	4	50	40	0	48N50	2E20	75	PARIS 2E
S	64	F	21	1	1819	2	41	4	0	49N46	4E44	08	SEDAN
S	65	F	9	2	1815	23	41	4	0	49N46	4E44	08	BAZEILLE
S	66	F	27	8	1833	15	6	20	0	47N13	1W35	44	NANTES
S	67	F	17	5	1867	9	50	40	0	48N50	2E20	75	PARIS 5E
S	68	F	4	8	1851	16	38	32	0	43N18	5E22	13	ARLES
S	69	F	20	4	1831	12	1	28	0	49N11	0W22	14	HONFLEUR
S	70	F	23	2	1868	1	6	16	0	48N50	2E11	92	BOULOGNE-S-SEINE
S	71	F	3	7	1876	5	39	52	0	47N19	5E 2	21	ROUVRAY
S	72	F	18	7	1873	14	54	16	0	44N27	1E26	46	MONTBRUN
S	73	F	11	10	1891	9	50	40	0	48N33	2E40	77	SAINT-MARTIN-CH
S	74	F	10	4	1839	23	10	40	0	48N50	2E20	75	PARIS
S	75	F	3	12	1884	2	42	36	0	43N51	4E21	30	VAUVERT
S	76	F	28	2	1857	7	6	40	0	48N 7	1W40	35	ST-CHRISTOPHE
S	77	F	1	10	1820	10	50	40	0	48N50	2E20	75	PARIS
S	78	F	2	12	1844	17	45	32	0	49N34	3E37	02	MARLE-S
S	79	F	16	12	1838	9	30	36	0	48N 5	7E21	68	COLMAR
S	80	F	5	2	1808	15	34	8	0	48N10	6E28	88	CHARMES
S	81	F	14	6	1822	2	50	40	0	48N50	2E20	75	PARIS
S	82	F	26	10	1848	22	29	0	0	48N35	7E45	67	STRASBOURG
S	83	F	18	4	1895	6	20	40	0	47N48	3E35	89	AUXERRE
S	84	F	20	3	1809	19	39	8	0	46N12	5E13	01	AMBERIEU
S	85	F	21	10	1866	16	32	8	0	47N28	0W32	49	ANGERS
S	86	F	3	1	1812	8	40	40	0	45N46	4E50	69	LYON
S	87	F	6	9	1837	2	39	28	0	48N 7	5E 8	52	MONTIER-EN-DER
S	88	F	18	12	1833	0	30	36	0	48N 5	7E21	68	RIBEAUVILLE
S	89	F	23	7	1806	19	45	40	0	47N48	3E35	89	ISLE-S/SEREIN
S	90	F	4	6	1842	7	50	40	0	48N50	2E20	75	PARIS
S	91	F	27	10	1830	7	39	8	0	46N12	5E13	01	COLIGNY
S	92	F	6	1	1828	0	54	0	0	48N27	1E30	28	GARNAY
S	93	F	4	1	1870	16	6	20	0	47N13	1W35	44	LIGNE
S	94	F	11	6	1870	4	41	4	0	49N46	4E44	08	VENDRESSE
S	95	F	2	4	1822	3	18	20	0	42N42	2E55	66	PERPIGNAN
S	96	F	25	5	1814	14	35	12	0	48N42	6E12	54	PONT-A-MOUSSON
S	97	F	26	5	1836	6	45	40	0	47N48	3E35	89	ST-CYR-LES-COLO
S	98	F	8	12	1816	4	49	44	0	44N21	2E34	12	BRUSQUE
S	99	F	21	6	1851	7	41	4	0	49N46	4E44	08	JANDUN
S	100	F	13	3	1852	11	47	40	0	45N47	3E 5	63	ISSOIRE
S	101	F	20	5	1819	13	47	24	0	46N59	3E 9	58	NEUVY-S/LOIRE
S	102	F	2	12	1796	7	50	40	0	48N50	2E20	75	PARIS
S	103	F	6	4	1858	0	29	0	0	48N35	7E45	67	STRASBOURG
S	104	F	1	5	1852	16	51	28	0	48N50	2E 8	78	MONTFORT-LAMAUR
S	105	F	26	6	1872	4	20	40	0	48N50	2E20	75	PARIS 8E
S	106	F	27	9	1869	4	1	28	0	49N11	0W22	14	BRETTEVILLE-S L
S	107	F	1	5	1867	22	6	20	0	47N13	1W35	44	NANTES
S	108	F	15	4	1852	13	5	52	0	47N15	6E 2	25	BESANCON
S	109	F	2	11	1863	4	50	40	0	48N50	2E20	75	PARIS 6E
S	110	F	28	6	1824	19	57	36	0	44N50	0W34	33	STE-FOY-LA-GRAN
S	111	F	17	10	1869	16	50	40	0	48N50	2E20	75	PARIS 7E
S	112	F	6	5	1869	0	50	40	0	48N50	2E20	75	PARIS
S	113	F	13	2	1837	15	45	32	0	49N34	3E37	02	ST-QUENTIN
S	114	F	10	3	1877	7	50	40	0	48N50	2E20	75	PARIS
S	115	F	13	8	1854	5	25	40	0	49N26	1E 5	76	ROUEN
S	116	F	14	8	1829	3	50	48	0	49N54	2E18	80	PERONNE
S	117	F	2	3	1815	5	49	20	0	48N33	2E40	77	CHELLES
S	118	F	24	1	1818	8	50	28	0	47N 5	2E23	18	VIERZON
S	119	F	20	5	1830	15	6	20	0	47N13	1W35	44	NANTES
S	120	F	11	10	1873	12	42	32	0	48N57	4E22	51	MAURUPT
S	121	F	10	10	1858	6	59	40	0	43N14	0E 5	65	POUY
S	122	F	13	7	1858	13	35	12	0	48N42	6E12	54	BATTIGNY
S	123	F	12	7	1863	22	30	56	0	43N42	7E16	06	NICE
S	124	F	27	8	1872	21	49	20	0	48N33	2E40	77	NEMOURS
S	125	F	17	6	1867	12	49	20	0	48N33	2E40	77	NEMOURS
S	126	F	19	4	1854	0	50	40	0	48N50	2E20	75	PARIS
S	127	F	29	5	1845	16	54	40	0	44N 1	1E20	82	MOISSAC
S	128	F	19	2	1845	15	39	52	0	47N19	5E 2	21	DIJON
S	129	F	16	1	1869	1	55	0	0	45N50	1E15	87	LIMOGES
S	130	F	28	6	1873	22	40	40	0	45N46	4E50	69	STE-FOY-LES-LYO
S	131	F	27	2	1871	22	50	28	0	47N 5	2E23	18	BASSAC
S	132	F	30	5	1898	5	50	40	0	44N50	0W34	33	BORDEAUX
S	133	F	14	6	1849	0	50	40	0	48N50	2E20	75	PARIS
S	134	F	15	10	1824	14	50	40	0	48N50	2E20	75	PARIS
S	135	F	25	3	1808	3	57	36	0	44N50	0W34	33	BORDEAUX
S	136	F	10	1	1852	18	40	40	0	45N46	4E50	69	LYON
S	137	F	17	10	1836	8	48	56	0	50N18	2E46	62	SAMER
S	138	F	6	4	1872	1	51	28	0	43N55	2E 8	81	GAILLAC
S	139	F	13	6	1883	15	50	16	0	44N56	2E26	15	CONDAT-EN-FENIE
S	140	F	1	1	1882	20	16	0	0	44N31	3E30	48	MENDE
S	141	F	12	3	1851	9	37	48	0	46N40	5E33	39	CHILLY-LA-VIGNO
S	142	F	18	4	1885	5	34	8	0	48N10	6E28	88	UZEMAIN
S	143	F	13	10	1851	2	44	28	0	45N 3	3E53	43	LE PUY
S	144	F	31	10	1809	3	53	16	0	46N49	1E41	36	CHATILLON-S/IND
S	145	F	15	7	1867	9	51	16	0	48N50	2E11	92	NEUILLY
S	146	F	29	11	1825	18	50	40	0	48N50	2E20	75	PARIS
S	147	F	28	2	1836	3	50	40	0	48N50	2E20	75	PARIS
S	148	F	15	6	1852	22	53	16	0	46N49	1E41	36	ARGENTON
S	149	F	22	12	1804	8	6	20	0	47N13	1W35	44	NANTES
S	150	F	30	11	1813	9	37	8	0	45N11	5E43	38	TULLINS
S	151	F	19	8	1847	15	50	40	0	48N50	2E20	75	PARIS
S	152	F	18	5	1823	3	10	40	0	43N57	4E50	84	AVIGNON
S	153	F	22	8	1855	21	40	40	0	43N57	4E50	84	AVIGNON
S	154	F	4	12	1853	17	57	12	0	47N24	0E42	37	ST-FLOVIER
S	155	F	21	11	1827	11	45	40	0	47N48	3E35	89	VILLENEUVE-LA-G
S	156	F	9	6	1841	20	11	0	0	48N31	2W45	22	QUINTIN
S	157	F	4	6	1866	15	57	36	0	44N50	0W34	33	BORDEAUX
S	158	F	27	7	1834	1	58	40	0	46N35	0E20	86	MONTS-S/GUEUSE
S	159	F	23	8	1817	8	43	40	0	48N18	4E 5	10	BAR-S-SEINE
S	160	F	28	10	1877	19	37	48	0	46N40	5E33	39	LONS-LE-SAUNIER
S	161	F	31	3	1869	18	50	40	0	48N50	2E20	75	PARIS
S	162	F	28	9	1841	21	35	40	0	46N40	1W25	85	MOUILLERON-EN-P
S	163	F	18	12	1871	0	50	40	0	48N50	2E20	75	PARIS
S	164	F	11	10	1818	3	50	40	0	48N50	2E20	75	PARIS
S	165	F	4	11	1870	21	54	16	0	43N37	1E26	31	TOULOUSE
S	166	F	12	5	1825	18	35	32	0	45N54	6E 7	74	MOLLANS
S	167	F	16	4	1830	0	35	16	0	49N 7	6E11	57	ST-QUIRIN
S	168	F	16	2	1856	13	35	16	0	49N 7	6E11	57	METZ
S	169	F	7	7	1880	21	5	12	0	48N42	6E12	54	FROUARD
S	170	F	23	4	1875	6	2	0	0	35N40	0W30	ALG	ORAN
S	171	F	10	3	1834	0	44	28	0	43N37	3E53	34	POUSSAN
S	172	F	4	10	1846	23	39	28	0	48N 7	5E 8	52	IS-EN-BASSIGNY
S	173	F	17	6	1837	4	46	40	0	46N34	3E20	03	CUSSET
S	174	F	5	4	1884	6	35	0	0	36N30	6E15	ALG	CONSTANTINE
S	175	F	10	5	1807	13	44	28	0	43N37	3E53	34	CASTRIES
S	176	F	18	11	1874	13	11	0	0	48N31	2W45	22	LANNION
S	177	F	24	1	1865	4	0	40	0	45N46	4E50	69	LYON
S	178	F	10	11	1871	11	40	40	0	45N46	4E50	69	LYON
S	179	F	6	10	1895	17	50	40	0	48N42	6E12	54	SAXON-SION
S	180	F	4	3	1869	12	46	40	0	46N34	3E20	03	SAULZET
S	181	F	2	9	1873	10	9	8	0	46N12	5E13	01	BOURG-EN-BRESSE
S	182	F	12	9	1842	19	40	24	0	44N56	4E54	26	LAROCHE-CHALIAS
S	183	F	24	5	1868	18	53	16	0	46N49	1E41	36	CHATEAUROUX
S	184	F	31	7	1850	14	59	12	0	48N 1	0E12	72	CONLIE
S	185	F	29	9	1874	4	50	40	0	48N50	2E20	75	PARIS
S	186	F	28	10	1873	17	34	8	0	43N32	6E28	83	TOULON
S	187	F	26	9	1840	23	50	40	0	48N50	2E20	75	PARIS
S	188	F	19	3	1812	15	47	40	0	50N39	3E 5	59	ST-AMAND-LES-EA
S	189	F	31	10	1853	20	50	48	0	49N54	2E18	80	ETELFAY
S	190	F	11	3	1845	4	50	40	0	48N50	2E20	75	PARIS
S	191	F	7	12	1882	2	41	4	0	49N46	4E44	08	SEDAN
S	192	F	30	7	1813	17	10	56	0	47N40	2W44	56	PONTIVY
S	193	F	20	9	1891	16	50	40	0	50N18	2E46	62	LENS
S	194	F	13	2	1805	21	47	24	0	46N59	3E 9	58	ST-AMAND-EN-PUI
S	195	F	30	4	1858	13	50	40	0	48N50	2E20	75	PARIS
S	196	F	8	1	1875	3	21	28	0	48N50	2E 8	78	VERSAILLES
S	197	F	19	3	1892	15	20	40	0	50N39	3E 5	59	MONCHECOURT
S	198	F	14	11	1907	13	50	40	0	43N18	0W22	64	BAYONNE
S	199	F	15	11	1861	7	49	20	0	48N33	2E40	77	LA FERTE-GAUCHE
S	200	F	19	9	1871	13	55	40	0	49N26	1E 5	76	ST-MARTIN-LE-GA
S	201	F	6	10	1868	21	47	40	0	50N39	3E 5	59	GENECH
S	202	F	7	4	1828	10	40	40	0	45N46	4E50	69	FLEURIE
S	203	F	2	8	1847	4	35	12	0	48N42	6E12	54	LUNEVILLE
S	204	F	3	8	1818	9	50	40	0	48N50	2E20	75	PARIS
S	205	F	22	4	1846	5	5	12	0	48N42	6E12	54	NANCY
S	206	F	12	9	1842	14	12	36	0	44N50	0W34	33	ST-CIERS
S	207	F	25	12	1859	6	57	36	0	44N50	0W34	33	BORDEAUX
S	208	F	4	2	1808	8	20	40	0	48N50	2E20	75	PARIS
S	209	F	21	1	1824	4	57	36	0	44N50	0W34	33	AMBARES
S	210	F	26	7	1811	1	1	28	0	43N18	0W22	64	MORLAAS
S	211	F	19	8	1879	15	32	0	0	35N40	0W30	ALG	ORAN
S	212	F	7	8	1883	6	12	32	0	48N57	4E22	51	ESTERNAY
S	213	F	16	9	1819	23	10	40	0	45N46	4E50	69	LOIRE
S	214	F	15	7	1863	0	39	28	0	48N 7	5E 8	52	BANNES
S	215	F	21	9	1828	11	59	40	0	48N26	0E 5	61	ALENCON
S	216	F	10	11	1872	15	21	40	0	49N26	2E 5	60	BEAUVAIS
S	217	F	14	2	1798	23	50	40	0	48N50	2E20	75	PARIS
S	218	F	22	6	1812	1	50	40	0	48N50	2E20	75	PARIS
S	219	F	16	5	1832	16	2	8	0	47N28	0W32	49	ST-PIERRE-MONTL
S	220	F	5	3	1876	9	50	40	0	48N50	2E20	75	PARIS
S	221	F	2	1	1812	17	9	8	0	46N12	5E13	01	BOURG-EN-BRESSE
S	222	F	18	11	1839	14	54	16	0	43N37	1E26	31	TOULOUSE
S	223	F	22	12	1852	1	1	28	0	43N18	0W22	64	LEMBEYE
S	224	F	24	12	1889	15	2	0	0	43N54	0W30	40	MONT-DE-MARSAN
S	225	F	12	2	1873	11	50	40	0	48N50	2E20	75	PARIS
S	226	F	10	6	1858	21	57	4	0	45N11	0E44	24	THENON
S	227	F	18	3	1882	16	47	40	0	45N47	3E 5	63	LEZOUX
S	228	F	28	7	1863	13	37	8	0	45N11	5E43	38	URIAGE
S	229	F	1	11	1827	6	37	8	0	45N11	5E43	38	GRENOBLE
S	230	F	1	10	1851	15	47	40	0	50N39	3E 5	59	LILLE
S	231	F	22	3	1879	9	40	40	0	46N18	4E50	71	CHAROLLES
S	232	F	9	5	1857	4	57	36	0	44N50	0W34	33	BORDEAUX
S	233	F	27	2	1846	8	35	48	0	49N54	2E18	80	AMIENS
S	234	F	19	2	1843	3	50	48	0	49N54	2E18	80	MONTDIDIER
S	235	F	3	4	1814	8	45	40	0	47N48	3E35	89	AUXERRE
S	236	F	24	6	1840	16	50	16	0	44N56	2E26	15	AURILLAC
S	237	F	16	12	1822	12	57	12	0	47N24	0E42	37	TOURS
S	238	F	12	5	1837	0	42	32	0	48N57	4E22	51	CHAMERY
S	239	F	30	6	1884	10	50	40	0	48N50	2E20	75	PARIS
S	240	F	14	2	1870	1	39	8	0	46N12	5E13	01	LOMPNES
S	241	F	6	3	1866	22	42	36	0	43N51	4E21	30	LEDIGAN
S	242	F	8	3	1826	9	1	28	0	49N11	0W22	14	HONFLEUR
S	243	F	6	11	1827	18	59	20	0	45N39	0E10	16	ANGOULEME
S	244	F	7	3	1862	7	38	32	0	43N18	5E22	13	MARSEILLE
S	245	F	12	4	1844	15	57	4	0	45N11	0E44	24	VERGT
S	246	F	24	9	1815	14	50	40	0	48N50	2E20	75	PARIS
S	247	F	7	7	1849	23	31	28	0	49N11	0W22	14	VIRE
S	248	F	7	2	1844	17	30	56	0	43N42	7E16	06	GRASSE
S	249	F	24	6	1874	19	20	40	0	48N50	2E20	75	PARIS 1ER
S	250	F	13	10	1835	9	50	40	0	48N50	2E20	75	PARIS
S	251	F	6	1	1836	11	30	36	0	48N 5	7E21	68	RIXHEIM
S	252	F	6	6	1861	11	44	28	0	43N37	3E53	34	MONTPELLIER
S	253	F	30	7	1806	10	59	12	0	48N 1	0E12	72	LE MANS
S	254	F	27	4	1882	20	44	28	0	43N37	3E53	34	MONTPELLIER
S	255	F	8	6	1874	3	40	40	0	45N46	4E50	69	LYON
S	256	F	8	8	1845	22	50	36	0	43N12	2E21	11	LIMOUX
S	257	F	29	6	1889	16	5	32	0	45N54	6E 7	74	ANNECY
S	258	F	6	5	1841	2	49	20	0	48N33	2E40	77	BANNOST
S	259	F	22	5	1822	19	2	8	0	47N28	0W32	49	ANGERS
S	260	F	27	10	1863	4	57	36	0	44N50	0W34	33	STE-FOY-LA-GRAN
S	261	F	7	11	1813	5	50	40	0	48N50	2E20	75	PARIS
S	262	F	20	2	1813	6	40	40	0	45N46	4E50	69	LYON
S	263	F	13	12	1861	4	47	24	0	46N59	3E 9	58	FOURS
S	264	F	8	2	1838	8	50	40	0	48N50	2E20	75	PARIS
S	265	F	23	8	1835	10	51	28	0	48N50	2E 8	78	MONTFORT-LAMAUR
S	266	F	5	4	1857	13	29	0	0	48N35	7E45	67	MUTZIG
S	267	F	7	10	1814	3	54	16	0	43N37	1E26	31	TOULOUSE
S	268	F	11	5	1843	21	54	16	0	43N37	1E26	31	TOULOUSE
S	269	F	30	12	1833	12	1	48	0	46N19	0W27	79	CHENAY
S	270	F	20	10	1860	18	57	36	0	44N50	0W34	33	BORDEAUX
S	271	F	23	4	1851	17	30	36	0	48N 5	7E21	68	MUNSTER
S	272	F	10	11	1880	8	59	40	0	43N14	0E 5	65	CAUTERETS
S	273	F	12	9	1845	9	37	8	0	45N11	5E43	38	BOURGOIN
S	274	F	8	1	1843	22	47	40	0	50N39	3E 5	59	LILLE
S	275	F	25	11	1823	15	55	40	0	49N26	1E 5	76	HARFLEUR
S	276	F	12	3	1823	22	55	0	0	45N50	1E15	87	LIMOGES
S	277	F	5	6	1899	4	0	0	-1	48N35	7E45	67	PISTORF
S	278	F	22	10	1849	0	34	8	0	43N32	6E28	83	TOULON
S	279	F	4	10	1872	14	1	28	0	43N18	0W22	64	BIARRITZ
S	280	F	7	5	1849	16	50	40	0	48N50	2E20	75	PARIS
S	281	F	2	4	1870	18	47	40	0	45N47	3E 5	63	CLERMONT FERRAND
S	282	F	22	2	1814	11	51	28	0	48N50	2E 8	78	VERSAILLES
S	283	F	27	1	1876	10	35	12	0	48N42	6E12	54	BAYON
S	284	F	29	5	1848	1	51	40	0	49N26	2E 5	60	GRANDVILLIERS
S	285	F	10	2	1828	22	52	32	0	46N17	1E52	23	GUERET
S	286	F	20	8	1875	21	40	40	0	45N46	4E50	69	LYON
S	287	F	12	10	1846	20	46	0	0	44N31	3E30	48	LANGOGNE
S	288	F	9	8	1841	18	50	40	0	48N50	2E20	75	PARIS
S	289	F	16	3	1812	15	40	40	0	46N18	4E50	71	AUTUN
S	290	F	26	8	1861	12	55	40	0	49N26	1E 5	76	ROUEN
S	291	F	26	7	1854	21	47	24	0	46N59	3E 9	58	CHAMPLEMY
S	292	F	6	4	1866	6	40	40	0	46N18	4E50	71	MACON
S	293	F	23	9	1837	21	20	36	0	43N12	2E21	11	NARBONNE
S	294	F	28	1	1809	3	57	28	0	44N12	0E38	47	ASTAFFORT
S	295	F	19	5	1833	1	40	40	0	45N46	4E50	69	ST-GENIS-LAVAL
S	296	F	23	2	1863	18	51	40	0	49N26	2E 5	60	MOUY
S	297	F	20	3	1809	1	43	40	0	48N18	4E 5	10	LOCHES
S	298	F	15	2	1858	3	41	4	0	49N46	4E44	08	BUZANCY
S	299	F	11	1	1836	3	46	40	0	46N34	3E20	03	MOULINS
S	300	F	25	1	1857	6	54	40	0	44N 1	1E20	82	MOLIERES
S	301	F	3	2	1820	10	57	36	0	44N50	0W34	33	BORDEAUX
S	302	F	16	11	1803	15	50	40	0	48N50	2E20	75	PARIS
S	303	F	10	10	1888	5	41	36	0	44N44	4E36	07	PRIVAS
S	304	F	31	5	1816	11	4	40	0	46N 9	1W10	17	LA ROCHELLE
S	305	F	22	11	1818	4	40	40	0	45N46	4E50	69	LYON
S	306	F	23	12	1848	7	40	40	0	45N46	4E50	69	LYON
S	307	F	16	1	1857	4	34	8	0	48N10	6E28	88	EPINAL
S	308	F	11	5	1811	3	50	40	0	48N50	2E20	75	PARIS
S	309	F	26	11	1871	15	40	40	0	45N46	4E50	69	LYON
S	310	F	30	7	1874	10	47	40	0	50N39	3E 5	59	CATILLON-S/SAMB
S	311	F	21	1	1872	10	55	40	0	49N26	1E 5	76	FECAMP
S	312	F	29	9	1843	18	52	32	0	46N17	1E52	23	FELLETIN
S	313	F	18	3	1849	18	44	28	0	43N37	3E53	34	MONTPELLIER
S	314	F	2	4	1838	14	45	32	0	49N34	3E37	02	LAON
S	315	F	14	3	1860	0	6	40	0	49N26	2E 5	60	CREPY
S	316	F	10	2	1811	4	34	8	0	43N32	6E28	83	FREJUS
S	317	F	15	2	1831	2	0	36	0	48N 5	7E21	68	WESSERLING
S	318	F	5	6	1844	5	29	0	0	48N35	7E45	67	STRASBOURG
S	319	F	19	12	1871	9	44	28	0	43N37	3E53	34	MONTPELLIER
S	320	F	4	4	1821	16	35	16	0	49N 7	6E11	57	METZ
S	321	F	8	11	1832	21	34	8	0	48N10	6E28	88	TIGNECOURT
S	322	F	9	8	1816	10	40	56	0	47N40	2W44	56	PLOERMEL
S	323	F	22	12	1872	21	58	40	0	46N35	0E20	86	POITIERS
S	324	F	4	7	1870	3	15	32	0	49N34	3E37	02	CHATEAU-THIERRY
S	325	F	13	4	1852	18	37	48	0	46N40	5E33	39	MONT-S/S-VAUDRE
S	326	F	28	3	1868	10	36	0	0	44N33	6E 0	05	EMBRUN
S	327	F	3	3	1876	3	55	40	0	49N26	1E 5	76	ROUEN
S	328	F	18	5	1868	14	35	52	0	47N15	6E 2	25	ROUGEMONT
S	329	F	10	2	1857	0	50	40	0	48N50	2E20	75	PARIS
S	330	F	21	11	1866	5	25	40	0	49N26	1E 5	76	ROUEN
S	331	F	7	3	1849	14	30	36	0	48N 5	7E21	68	FELLERINGEN
S	332	F	8	4	1862	9	35	12	0	48N42	6E12	54	BACCARAT
S	333	F	17	1	1842	20	50	40	0	48N50	2E20	75	PARIS
S	334	F	29	3	1854	15	21	28	0	48N50	2E 8	78	CONFLANS-STE-HO
S	335	F	16	6	1860	10	20	40	0	48N50	2E20	75	PARIS
S	336	F	29	9	1897	9	50	40	0	47N54	1E54	45	MONTARGIS
S	337	F	30	4	1863	17	4	40	0	46N 9	1W10	17	BURIE
S	338	F	18	3	1850	16	35	40	0	48N50	2E20	75	PARIS
S	339	F	22	5	1838	5	42	32	0	48N57	4E22	51	REIMS
S	340	F	27	11	1798	7	50	40	0	48N50	2E20	75	PARIS
S	341	F	1	10	1819	13	45	40	0	47N48	3E35	89	SENS
S	342	F	13	5	1873	19	55	16	0	49N 1	1E11	27	EVREUX
S	343	F	12	9	1814	15	0	36	0	48N 5	7E21	68	GUEBWILLER
S	344	F	22	4	1849	6	32	32	0	47N38	6E52	90	BELFORT
S	345	F	4	9	1818	19	55	16	0	49N 1	1E11	27	LOUVIERS
S	346	F	27	3	1832	15	6	20	0	47N13	1W35	44	NANTES
S	347	F	15	12	1815	4	59	20	0	45N39	0E10	16	ANGOULEME
S	348	F	1	12	1809	15	29	0	0	48N35	7E45	67	WURTZENHEIM
S	349	F	5	4	1844	7	43	40	0	48N18	4E 5	10	AUXON
S	350	F	21	2	1860	20	44	28	0	43N37	3E53	34	LODEVE
S	351	F	4	9	1804	20	42	32	0	48N57	4E22	51	SEZANNE
S	352	F	15	4	1849	15	39	52	0	47N19	5E 2	21	CHATILLON S-SEIN
S	353	F	8	8	1868	15	10	40	0	43N57	4E50	84	ORANGE
S	354	F	11	9	1850	11	35	0	0	44N 6	6E15	04	SEYNE-LES-ALPES
S	355	F	30	4	1850	2	35	32	0	45N54	6E 7	74	IGNY
S	356	F	16	1	1806	12	39	8	0	46N12	5E13	01	CESSY
S	357	F	23	1	1828	8	29	0	0	48N35	7E45	67	SCHIRMECK
S	358	F	24	3	1853	0	54	40	0	44N 1	1E20	82	MONTAUBAN
S	359	F	5	5	1839	11	50	40	0	48N50	2E20	75	PARIS
