PRO	NUM	COU	DAY	MON	YEA	H	MN	SEC	TZ	LAT	LON	COD	CITY
PT	1847	G	18	8	1904	3	30	0	-1	51N30	7E30	NDRH-W	DUREN
PT	1848	G	4	10	1880	2	20	0	-1	52N 0	10E 0	NIED-SA	SEESEN A HARZ
PT	1849	G	24	11	1891	23	44	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	1850	G	16	2	1879	8	24	0	-1	48N30	9E 0	BAD-W	SCHRAMBERG
PT	1851	G	13	6	1892	11	0	0	-1	49N 0	11E30	BAYN	STRASSENHOF
PT	1852	G	4	2	1902	23	30	0	-1	50N30	9E15	HESS	FRANKFURT A/M
PT	1853	G	5	5	1886	10	14	0	-1	49N 0	11E30	BAYN	NURNBERG
PT	1854	G	6	1	1884	10	8	0	-1	50N30	9E15	HESS	LAUTERBACH-HESS
PT	1855	G	9	6	1881	6	51	0	-1	54N30	9E45	SCHL-H	REINBEK BZ HAMB
PT	1856	G	27	6	1898	7	0	0	-1	52N 0	10E 0	NIED-SA	KIRCHKIMMEN I
PT	1857	G	24	3	1896	18	30	0	-1	51N30	7E30	NDRH-W	ESSEN
PT	1858	G	5	10	1904	16	45	0	-1	54N30	9E45	SCHL-H	HEIDE-HOLSTEIN
PT	1859	G	11	9	1899	1	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	1860	G	18	1	1899	15	0	0	-1	51N30	7E30	NDRH-W	HEIDEN LIPPE
PT	1861	G	18	12	1913	12	45	0	-1	54N30	9E45	SCHL-H	LUBECK
PT	1862	G	3	1	1868	13	30	0	-1	51N30	7E30	NDRH-W	KOLN
PT	1863	G	11	12	1884	18	54	0	-1	48N30	9E 0	BAD-W	BADEN BADEN
PT	1864	G	26	11	1885	17	30	0	-1	51N50	7E30	WESTF	MUNSTER
PT	1865	G	24	10	1883	14	54	0	-1	48N30	9E 0	BAD-W	BRUCHSAH
PT	1866	G	17	6	1898	9	0	0	-1	49N 0	11E30	BAYN	STARNBERG
PT	1867	G	31	8	1898	8	45	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	1868	G	13	10	1892	4	23	0	-1	50N30	9E15	HESS	HERLESHAUSEN-WE
PT	1869	G	4	7	1885	23	14	0	-1	49N 0	11E30	BAYN	MARKBREIT AMM
PT	1870	G	23	2	1884	4	21	0	-1	54N30	9E45	SCHL-H	WYK AUF FOHR
PT	1871	G	1	10	1891	4	32	0	-1	50N 0	7E 0	RHLD-PF	WIRGES-WESTERWA
PT	1872	G	8	9	1887	11	15	0	-1	51N50	7E30	WESTF	HAGEN
PT	1873	G	31	1	1897	8	15	0	-1	48N30	9E 0	BAD-W	STUTTGART
PT	1874	G	1	3	1892	13	54	0	-1	48N30	9E 0	BAD-W	ROTTENACKER-WUR
PT	1875	G	28	5	1892	1	0	0	-1	49N 0	11E30	BAYN	HAWANGEN
PT	1876	G	31	8	1897	22	45	0	-1	51N30	7E30	NDRH-W	ESSEN
PT	1877	G	2	4	1894	11	30	0	-1	48N30	9E 0	BAD-W	HEILBRONN-NECKA
PT	1878	G	10	1	1892	17	44	0	-1	49N 0	11E30	BAYN	AY -KR NEU-ULM
PT	1879	G	27	4	1898	2	0	0	-1	52N 0	10E 0	NIED-SA	BUCKEBURG
PT	1880	G	6	8	1904	23	0	0	-1	51N30	7E30	NDRH-W	ESSEN
PT	1881	G	13	4	1904	23	30	0	-1	49N 0	11E30	BAYN	GRUNSTEIN B GEF
PT	1882	G	25	6	1880	0	44	0	-1	49N 0	11E30	BAYN	EICHSTATT
PT	1883	G	16	5	1894	6	0	0	-1	50N30	9E15	HESS	ERNSTHAUSEN UBE
PT	1884	G	30	4	1895	16	15	0	-1	49N 0	11E30	BAYN	FURSTENZELL B P
PT	1885	G	4	2	1897	2	45	0	-1	49N 0	11E30	BAYN	FURTH
PT	1886	G	8	3	1894	8	0	0	-1	51N30	7E30	NDRH-W	WANNE I W
PT	1887	G	2	4	1900	21	15	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-ELBER
PT	1888	G	31	8	1895	7	30	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
PT	1889	G	17	1	1902	3	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	1890	G	29	3	1906	11	0	0	-1	51N30	7E30	NDRH-W	NIEDER-ALBAUM
PT	1891	G	4	2	1894	23	30	0	-1	51N30	7E30	NDRH-W	ESSEN
PT	1892	G	11	12	1903	20	15	0	-1	51N30	7E30	NDRH-W	DORTMUND
PT	1893	G	23	5	1900	20	30	0	-1	48N30	9E 0	BAD-W	KARLSRUHE
PT	1894	G	30	10	1893	15	0	0	-1	52N 0	10E 0	NIED-SA	CELLE
PT	1895	G	28	4	1902	23	30	0	-1	50N 0	7E 0	RHLD-PF	LUDWIGSHAFEN
PT	1896	G	22	9	1899	3	0	0	-1	52N 0	10E 0	NIED-SA	OTTERNDORF-UNER
PT	1897	G	12	3	1877	23	32	0	-1	50N 0	7E 0	RHLD-PF	ALSENZ
PT	1898	G	19	3	1897	6	30	0	-1	53N34	9E48	HOLSTEIN	KREMPE
PT	1899	G	27	2	1897	2	0	0	-1	49N 0	11E30	BAYN	AIDHAUSEN
PT	1900	G	7	12	1894	21	0	0	-1	51N30	7E30	NDRH-W	GREVENBRUCK
PT	1901	G	15	6	1895	16	0	0	-1	51N50	7E30	WESTF	SIEGEN
PT	1902	G	21	4	1898	4	30	0	-1	50N30	9E15	HESS	FRANKFURT A/M
PT	1903	G	29	10	1897	23	30	0	-1	50N 0	7E 0	RHLD-PF	RHEYDT
PT	1904	G	30	9	1900	2	0	0	-1	51N30	7E30	NDRH-W	SELLEN B BURGST
PT	1905	G	25	4	1885	23	59	0	-1	49N 0	11E30	BAYN	ARZBERG-I-BAYER
PT	1906	G	12	1	1893	4	0	0	-1	49N 0	11E30	BAYN	ROSENHEIM
PT	1907	G	6	6	1895	22	0	0	-1	49N 0	11E30	BAYN	HELMBRECHTS
PT	1908	G	17	6	1888	19	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
PT	1909	G	6	7	1892	7	35	0	-1	52N 0	10E 0	NIED-SA	BUNDERNEE OST-F
PT	1910	G	18	4	1905	12	0	0	-1	51N30	7E30	NDRH-W	ESSEN
PT	1911	G	16	4	1901	19	0	0	-1	49N 0	11E30	BAYN	GRAINET
PT	1912	G	13	3	1896	19	0	0	-1	51N30	7E30	NDRH-W	AFFERDE UBER UN
PT	1913	G	7	12	1893	21	45	0	-1	49N 0	11E30	BAYN	STADTSTEINACH
PT	1914	G	10	10	1896	13	0	0	-1	51N30	7E30	NDRH-W	HAMM-WESTFALEN
PT	1915	G	11	2	1887	5	14	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	1916	G	21	7	1898	2	0	0	-1	54N30	9E45	SCHL-H	VIOL UBER HUSUM
PT	1917	G	7	7	1896	11	30	0	-1	50N 0	7E 0	RHLD-PF	LUDWIGSHAFEN
PT	1918	G	17	2	1879	23	32	0	-1	50N 0	7E 0	RHLD-PF	BAD DURKHEIM
PT	1919	G	21	7	1897	16	15	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	1920	G	11	1	1897	22	30	0	-1	52N 0	10E 0	NIED-SA	GELLERSEN UBER
PT	1921	G	26	12	1886	22	2	0	-1	50N 0	7E 0	RHLD-PF	KAISERSLAUTERN
PT	1922	G	22	6	1896	1	45	0	-1	49N 0	11E30	BAYN	MARKT EINERSHEI
PT	1923	G	18	8	1908	21	30	0	-1	52N 0	10E 0	NIED-SA	NEUENKIRCHEN
PT	1924	G	21	6	1899	4	15	0	-1	51N50	7E30	WESTF	HAGEN
PT	1925	G	4	5	1898	3	30	0	-1	51N30	7E30	NDRH-W	AACHEN
PT	1926	G	28	5	1904	21	0	0	-1	50N30	9E15	HESS	FRANKFURT A/M
PT	1927	G	2	8	1896	3	30	0	-1	49N 0	11E30	BAYN	BAD KISSINGEN
PT	1928	G	27	2	1879	20	32	0	-1	50N 0	7E 0	RHLD-PF	DANNENFELS
PT	1929	G	17	12	1887	13	0	0	-1	51N30	7E30	NDRH-W	MINDEN
PT	1930	G	13	3	1897	2	30	0	-1	50N 0	7E 0	RHLD-PF	WORMS
PT	1931	G	7	10	1900	15	30	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	1932	G	22	6	1901	23	0	0	-1	50N 0	7E 0	RHLD-PF	WORMS A RHEIN
PT	1933	G	27	5	1870	9	23	8	-1	48N45	9E13	WURTT	BEILSTEIN KR HE
PT	1934	G	12	9	1900	14	0	0	-1	51N50	7E30	WESTF	HAGEN
PT	1935	G	20	8	1894	21	0	0	-1	51N30	7E30	NDRH-W	WESEL
PT	1936	G	29	5	1904	12	30	0	-1	51N30	7E30	NDRH-W	BONN
PT	1937	G	27	9	1873	23	44	0	-1	49N 0	11E30	BAYN	HOF
PT	1938	G	6	5	1890	7	12	0	-1	50N 0	7E 0	RHLD-PF	NIEDERSCHELDERH
PT	1939	G	27	12	1895	1	0	0	-1	49N 0	11E30	BAYN	NURNBERG
PT	1940	G	16	11	1880	6	14	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	1941	G	30	3	1891	3	30	0	-1	51N30	7E30	NDRH-W	BRODENHAUSEN
PT	1942	G	18	1	1902	20	0	0	-1	48N30	9E 0	BAD-W	OBERBRANDL
PT	1943	G	12	9	1881	3	14	0	-1	49N 0	11E30	BAYN	NEUSTADTLEIN OB
PT	1944	G	8	12	1902	17	30	0	-1	51N30	7E30	NDRH-W	HEIPKE-LIPPE
PT	1945	G	2	2	1895	5	15	0	-1	48N30	9E 0	BAD-W	HORNBERG SCHWAR
PT	1946	G	21	6	1902	11	30	0	-1	50N30	9E15	HESS	GROSSENLUDER KR
PT	1947	G	23	5	1881	15	32	0	-1	50N 0	7E 0	RHLD-PF	TRIER
PT	1948	G	8	2	1888	23	14	0	-1	49N 0	11E30	BAYN	HAMMELBURG UNTE
PT	1949	G	24	5	1903	22	45	0	-1	50N30	9E15	HESS	FRANKFURT A/M
PT	1950	G	10	10	1900	20	0	0	-1	51N30	7E30	NDRH-W	KREFELD
PT	1951	G	21	11	1894	4	0	0	-1	51N30	7E30	NDRH-W	ORSOY-NIEDERHEI
PT	1952	G	13	6	1884	23	32	0	-1	49N20	7E 0	SAARL	SCHAFFHAUSEN
PT	1953	G	15	10	1885	15	30	0	-1	51N50	7E30	WESTF	BURGSTEINFURT
PT	1954	G	14	4	1900	3	0	0	-1	48N30	9E 0	BAD-W	SCHOMBERG-ROTTW
PT	1955	G	6	4	1904	20	15	0	-1	48N45	9E13	WURTT	EBINGEN
PT	1956	G	1	2	1891	16	0	0	-1	51N50	7E30	WESTF	HERRINGSEN KR
PT	1957	G	30	5	1873	10	54	0	-1	48N30	9E 0	BAD-W	KUNZELSAU-WURTT
PT	1958	G	13	1	1893	19	30	0	-1	48N30	9E 0	BAD-W	UNTERKOCHEN-WUR
PT	1959	G	27	8	1893	3	0	0	-1	51N30	7E30	NDRH-W	ALTENA-WESTFALE
PT	1960	G	19	6	1896	15	0	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-ELBER
PT	1961	G	8	8	1904	19	30	0	-1	49N 0	11E30	BAYN	NURNBERG
PT	1962	G	15	4	1895	8	45	0	-1	49N 0	11E30	BAYN	NURNBERG
PT	1963	G	15	6	1896	11	30	0	-1	52N 0	10E 0	NIED-SA	HILDESHEIM
PT	1964	G	16	10	1900	16	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
PT	1965	G	16	2	1896	11	0	0	-1	51N30	7E30	NDRH-W	BOCHUM-LANGENDR
PT	1966	G	7	7	1899	1	45	0	-1	48N30	9E 0	BAD-W	HEIDELBERG
PT	1967	G	10	9	1896	11	0	0	-1	49N20	8E 0	PFALZ	HOMBURG
PT	1968	G	23	3	1887	7	2	0	-1	50N 0	7E 0	RHLD-PF	PIRMASENS
PT	1969	G	9	5	1879	22	35	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
PT	1970	G	5	4	1900	9	0	0	-1	50N30	9E15	HESS	FRANKFURT A/M
PT	1971	G	1	8	1893	13	0	0	-1	51N50	7E30	WESTF	MINDEN
PT	1972	G	17	1	1899	9	0	0	-1	52N 0	10E 0	NIED-SA	RINTELN A D WES
PT	1973	G	11	4	1900	7	0	0	-1	51N30	7E30	NDRH-W	BOCHUM
PT	1974	G	2	9	1896	6	0	0	-1	54N30	9E45	SCHL-H	MUHLENBARBECK
PT	1975	G	14	6	1875	22	53	0	-1	50N30	9E15	HESS	HIRZENHAIN UBER
PT	1976	G	10	9	1888	7	20	0	-1	52N 0	10E 0	NIED-SA	GARNHOLT B BAD
PT	1977	G	14	10	1894	3	30	0	-1	51N30	7E30	NDRH-W	ENKHAUSEN
PT	1978	G	13	11	1914	6	0	0	-1	50N 0	7E 0	RHLD-PF	MARIENHEIDE
PT	1979	G	28	12	1890	8	0	0	-1	51N50	7E30	WESTF	BEVERGERN
PT	1980	G	16	10	1885	6	30	0	-1	51N30	7E30	NDRH-W	WESEL
PT	1981	G	29	10	1893	20	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
PT	1982	G	14	7	1901	21	30	0	-1	48N30	9E 0	BAD-W	STUTTGART
PT	1983	G	5	6	1895	6	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	1984	G	5	1	1902	18	15	0	-1	49N 0	11E30	BAYN	AMBERG
PT	1985	G	26	5	1888	4	32	0	-1	50N 0	7E 0	RHLD-PF	MUHLHEIM B EIS
PT	1986	G	21	1	1898	12	0	0	-1	51N30	7E30	NDRH-W	KOLN
PT	1987	G	23	2	1889	13	53	0	-1	50N30	9E15	HESS	ESCHWEGE
PT	1988	G	14	1	1895	17	0	0	-1	51N30	7E30	NDRH-W	SIEDLINGHAUSEN
PT	1989	G	5	10	1891	23	20	0	-1	52N 0	10E 0	NIED-SA	GOTTINGEN
PT	1990	G	1	10	1896	11	30	0	-1	51N50	7E30	WESTF	NEHEIM KR ARNSB
PT	1991	G	22	10	1895	4	0	0	-1	50N 0	7E 0	RHLD-PF	KOBLENZ-ARZHEIM
PT	1992	G	11	6	1892	13	0	0	-1	48N30	9E 0	BAD-W	KARLSRUHE/B
PT	1993	G	2	6	1879	10	44	0	-1	49N 0	11E30	BAYN	THANNSUSS KR AM
PT	1994	G	31	7	1895	13	30	0	-1	50N30	9E15	HESS	GREBENROTH
PT	1995	G	23	2	1901	15	30	0	-1	51N30	7E30	NDRH-W	MONCHEN-GLADBAC
PT	1996	G	16	12	1888	13	24	0	-1	48N30	9E 0	BAD-W	ESSLINGEN
PT	1997	G	29	7	1884	3	32	0	-1	50N 0	7E 0	RHLD-PF	KAISERSLAUTERN
PT	1998	G	2	2	1873	20	24	0	-1	48N30	9E 0	BAD-W	KLEIN-GLATTBACH
PT	1999	G	27	8	1884	6	30	0	-1	51N30	7E30	NDRH-W	MUHLHEIM RUHR
PT	2000	G	3	10	1900	15	30	0	-1	51N30	7E30	NDRH-W	HAGEN I WESTF
PT	2001	G	5	3	1896	12	45	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	2002	G	2	10	1889	3	24	0	-1	48N30	9E 0	BAD-W	SIPPLINGEN/BODE
PT	2003	G	9	1	1908	17	15	0	-1	52N 0	10E 0	NIED-SA	CELLE I HANNOVE
PT	2004	G	18	11	1889	16	30	0	-1	51N30	7E30	NDRH-W	MINDEN
PT	2005	G	31	3	1904	17	0	0	-1	51N30	7E30	NDRH-W	KREFELD
PT	2006	G	29	10	1879	15	30	0	-1	51N30	7E30	NDRH-W	WERL KR SOEST
PT	2007	G	7	7	1892	10	0	0	-1	50N 0	7E 0	RHLD-PF	OBERHAUSEN-RHLD
PT	2008	G	19	2	1888	12	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
PT	2009	G	23	2	1885	19	32	0	-1	50N 0	7E 0	RHLD-PF	LANGENLONSHEIM
PT	2010	G	17	1	1897	13	30	0	-1	48N30	9E 0	BAD-W	SCHWABISCH GMUN
PT	2011	G	4	2	1901	7	0	0	-1	48N30	9E 0	BAD-W	KARLSRUHE
PT	2012	G	24	1	1896	16	0	0	-1	52N 0	10E 0	NIED-SA	BAREL B NEERSTE
PT	2013	G	20	8	1903	3	0	0	-1	49N 0	11E30	BAYN	SHCEINFELD M FR
PT	2014	G	27	2	1900	17	0	0	-1	50N30	9E15	HESS	WACHENBUCHEN A
PT	2015	G	6	1	1887	2	54	0	-1	48N30	9E 0	BAD-W	ISNY-WURTT
PT	2016	G	3	12	1892	13	30	0	-1	48N30	9E 0	BAD-W	KONSTANZ
PT	2017	G	14	7	1888	9	39	0	-1	48N30	9E 0	BAD-W	KARLSRUHE
PT	2018	G	10	10	1900	17	30	0	-1	51N30	7E30	NDRH-W	HEINSBERG
PT	2019	G	29	6	1899	14	0	0	-1	49N 0	11E30	BAYN	SULZHEIM U FR
PT	2020	G	25	5	1898	18	0	0	-1	50N30	9E15	HESS	FRANKFURT A/M
PT	2021	G	30	4	1893	2	45	0	-1	51N30	7E30	NDRH-W	WESEL
PT	2022	G	21	3	1901	10	0	0	-1	51N30	7E30	NDRH-W	MUNSTER
PT	2023	G	9	1	1900	19	0	0	-1	51N30	7E30	NDRH-W	BOCHUM
PT	2024	G	25	2	1879	11	29	0	-1	49N 0	11E30	BAYN	ROSENHEIM
PT	2025	G	28	6	1880	23	23	0	-1	50N30	9E15	HESS	NIDDA OBERHESSE
PT	2026	G	17	1	1905	14	15	0	-1	51N30	7E30	NDRH-W	ESSEN
PT	2027	G	29	9	1900	7	0	0	-1	48N30	9E 0	BAD-W	SCHOPFHEIM KR
PT	2028	G	7	10	1900	18	0	0	-1	51N30	7E30	NDRH-W	HUCKESWAGEN
PT	2029	G	21	12	1902	16	45	0	-1	48N30	9E 0	BAD-W	HEIDELBERG
PT	2030	G	12	7	1900	16	0	0	-1	51N30	7E30	NDRH-W	HAGEN I WESTF
PT	2031	G	2	2	1902	2	0	0	-1	51N30	7E30	NDRH-W	SCHWERTE RUHR
PT	2032	G	10	9	1893	13	0	0	-1	48N30	9E 0	BAD-W	LIEDOLSHEIM I B
PT	2033	G	7	2	1891	21	24	0	-1	48N30	9E 0	BAD-W	LIEDOLSHEIM I
PT	2034	G	15	3	1907	4	30	0	-1	49N 0	11E30	BAYN	BAYREUTH
PT	2035	G	4	7	1900	14	0	0	-1	49N 0	11E30	BAYN	LICHTENFELS
PT	2036	G	23	3	1905	14	15	0	-1	48N30	9E 0	BAD-W	WINNENDEN B STU
PT	2037	G	26	1	1903	18	0	0	-1	48N30	9E 0	BAD-W	REIHEN
PT	2038	G	27	10	1894	9	0	0	-1	49N 0	11E30	BAYN	HASSFURT UNTERF
PT	2039	G	10	1	1897	5	0	0	-1	50N 0	7E 0	RHLD-PF	GERMESHEIM A RH
PT	2040	G	10	6	1887	3	14	0	-1	49N 0	11E30	BAYN	GOPPRECHTS
PT	2041	G	12	5	1888	13	44	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	2042	G	15	7	1881	18	50	0	-1	52N 0	10E 0	NIED-SA	SPRINGE HANNOV
PT	2043	G	23	11	1907	15	0	0	-1	48N30	9E 0	BAD-W	ROSENBERG BADEN
PT	2044	G	6	10	1891	19	44	0	-1	49N 0	11E30	BAYN	BAYREUTH
PT	2045	G	8	8	1901	14	30	0	-1	50N 0	7E 0	RHLD-PF	SCHNIFTENBERGER
PT	2046	G	9	8	1888	23	29	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	2047	G	11	3	1900	2	0	0	-1	51N30	7E30	NDRH-W	ESSEN
PT	2048	G	25	10	1894	6	0	0	-1	48N30	9E 0	BAD-W	EPPINGEN BADEN
PT	2049	G	9	5	1886	11	20	0	-1	52N 0	10E 0	NIED-SA	OSNABRUCK
PT	2050	G	13	8	1902	5	30	0	-1	48N30	9E 0	BAD-W	WIESENBACH
PT	2051	G	4	3	1899	16	0	0	-1	51N30	7E30	NDRH-W	WARBURG WESTFAL
PT	2052	G	13	12	1902	16	45	0	-1	52N 0	10E 0	NIED-SA	LEHRTE
PT	2053	G	5	4	1896	17	30	0	-1	50N 0	7E 0	RHLD-PF	STAUDERHEIM-NAH
PT	2054	G	11	9	1901	22	0	0	-1	49N20	7E 0	SAARL	OTTWEILER SAAR
PT	2055	G	1	1	1881	17	0	0	-1	51N30	7E30	NDRH-W	ESSEN
PT	2056	G	15	5	1895	10	30	0	-1	48N30	9E 0	BAD-W	STUTTGART
PT	2057	G	8	5	1887	21	44	0	-1	49N 0	11E30	BAYN	TRAUNSTEIN OBER
PT	2058	G	23	3	1886	23	23	0	-1	50N30	9E15	HESS	FRANKFURT A/M
PT	2059	G	25	5	1888	5	20	0	-1	52N 0	10E 0	NIED-SA	OLDENBURG
PT	2060	G	15	4	1889	12	51	0	-1	54N30	9E45	SCHL-H	GRUNHOLZ KR ECK
PT	2061	G	26	11	1902	16	45	0	-1	54N30	9E45	SCHL-H	LUBECK
PT	2062	G	23	12	1879	21	44	0	-1	49N 0	11E30	BAYN	ERBENDORF
PT	2063	G	15	3	1898	12	45	0	-1	51N30	7E30	NDRH-W	WATTENSCHEID
PT	2064	G	12	2	1890	19	24	0	-1	48N30	9E 0	BAD-W	WOLFENBRUCK
PT	2065	G	7	2	1905	15	30	0	-1	51N30	7E30	NDRH-W	BOCHUM-WEITMAR
PT	2066	G	28	3	1899	22	30	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-ELBER
PT	2067	G	23	8	1903	11	0	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
PT	2068	G	2	4	1902	2	30	0	-1	49N 0	11E30	BAYN	MEMMINGEN
PT	2069	G	13	4	1904	21	30	0	-1	50N 0	7E 0	RHLD-PF	HOLZAPPEL UNTER
PT	2070	G	27	11	1875	19	24	0	-1	49N 0	11E30	BAYN	GUNZBURG DONAU
PT	2071	G	19	9	1888	3	32	0	-1	50N 0	7E 0	RHLD-PF	WALDMOHR RHEINP
PT	2072	G	29	11	1903	1	0	0	-1	50N30	9E15	HESS	FAUERBACH KR FR
PT	2073	G	4	2	1887	15	44	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	2074	G	25	3	1885	13	32	0	-1	50N 0	7E 0	RHLD-PF	ZWEIBRUCKEN
PT	2075	G	22	10	1891	23	54	0	-1	48N30	9E 0	BAD-W	HEIDELBERG
PT	2076	G	20	1	1885	11	30	0	-1	51N30	7E30	NDRH-W	WALSTEDDE I WES
PT	2077	G	10	10	1892	3	51	0	-1	54N30	9E45	SCHL-H	KIEL
PT	2078	G	16	9	1902	13	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
PT	2079	G	12	6	1876	0	30	0	-1	51N30	7E30	NDRH-W	BIELEFELD
PT	2080	G	13	6	1899	23	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	2081	G	26	4	1906	15	30	0	-1	51N30	7E30	NDRH-W	BOCHUM
PT	2082	G	22	1	1901	3	30	0	-1	48N30	9E 0	BAD-W	HIRRLINGEN UBER
PT	2083	G	21	12	1898	20	30	0	-1	48N30	9E 0	BAD-W	WANGEN I ALLGAU
PT	2084	G	31	12	1893	5	0	0	-1	50N 0	7E 0	RHLD-PF	BAD KREUZNACH
PT	2085	G	1	4	1892	8	53	0	-1	50N30	9E15	HESS	FULDA
PT	2086	G	31	5	1892	9	0	0	-1	49N 0	11E30	BAYN	GEISENFELD
PT	2087	G	6	9	1915	10	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	2088	G	12	2	1885	10	29	0	-1	49N 0	11E30	BAYN	FLEINHAUSEN KR
PT	2089	G	9	2	1901	14	30	0	-1	54N30	9E45	SCHL-H	ITZEHOE
PT	2090	G	28	3	1885	9	30	0	-1	51N30	7E30	NDRH-W	GUMMERSBACH
PT	2091	G	23	5	1898	15	0	0	-1	51N30	7E30	NDRH-W	ESSEN
PT	2092	G	29	7	1896	17	0	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
PT	2093	G	5	4	1896	1	30	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-BARME
PT	2094	G	4	9	1891	12	39	0	-1	48N30	9E 0	BAD-W	PFORZHEIM
PT	2095	G	25	9	1893	12	30	0	-1	49N 0	11E30	BAYN	ROTHENBURG A D
PT	2096	G	26	8	1896	15	30	0	-1	49N 0	11E30	BAYN	REICHOLZHEIM
PT	2097	G	14	4	1876	19	53	0	-1	50N30	9E15	HESS	FULDA
PT	2098	G	2	6	1894	16	30	0	-1	51N30	7E30	NDRH-W	HOXTER
PT	2099	G	17	2	1868	12	30	0	-1	51N30	7E30	NDRH-W	WITTEN-RUHR
PT	2100	G	9	10	1896	12	45	0	-1	51N30	7E30	NDRH-W	WITTEN-RUHR
PT	2101	G	10	9	1890	22	38	0	-1	50N30	9E15	HESS	FULDA
PT	2102	G	15	4	1895	7	30	0	-1	48N30	9E 0	BAD-W	TODTNAU BADEN
PT	2103	G	15	3	1895	21	30	0	-1	52N 0	10E 0	NIED-SA	PEINE
PT	2104	G	5	8	1891	16	24	0	-1	48N30	9E 0	BAD-W	MOGGLINGEN B SC
PT	2105	G	28	4	1888	10	54	0	-1	48N30	9E 0	BAD-W	DURLACH BADEN
PT	2106	G	25	9	1896	4	30	0	-1	52N 0	10E 0	NIED-SA	HILDESHEIM
PT	2107	G	24	9	1892	8	0	0	-1	48N30	9E 0	BAD-W	AALEN-WURTTEMBE
PT	2108	G	25	9	1895	11	0	0	-1	51N30	7E30	NDRH-W	WEDDERWILLEN
PT	2109	G	13	1	1882	23	50	0	-1	52N 0	10E 0	NIED-SA	ZEVEN HANN
PT	2110	G	31	3	1892	21	14	0	-1	49N 0	11E30	BAYN	STADTSTEINACH
PT	2111	G	27	4	1904	22	30	0	-1	50N30	9E15	HESS	FRANKFURT A/M
PT	2112	G	16	10	1903	0	15	0	-1	49N 0	11E30	BAYN	MUNCHEN
PT	2113	G	25	9	1890	12	32	0	-1	50N 0	7E 0	RHLD-PF	GIEBELHARDT B W
PT	2114	G	5	4	1905	21	0	0	-1	48N30	9E 0	BAD-W	KARLSRUHE
PT	2115	G	22	7	1896	14	0	0	-1	54N30	9E45	SCHL-H	EUTIN
PT	2116	G	8	2	1893	2	20	0	-1	52N 0	10E 0	NIED-SA	VIENENBURG A
PT	2117	G	16	8	1894	12	0	0	-1	51N30	7E30	NDRH-W	BARNTRUP LIPPE
PT	2118	G	19	6	1893	10	0	0	-1	49N 0	11E30	BAYN	PETERSGMUND
PT	2119	G	26	3	1886	5	54	0	-1	48N30	9E 0	BAD-W	LUDWIGSBURG
PT	2120	G	15	7	1895	19	45	0	-1	48N30	9E 0	BAD-W	STUTTGART
PT	2121	G	31	7	1899	23	30	0	-1	48N30	9E 0	BAD-W	EPFENBACH BADEN
PT	2122	B	23	4	1803	11	43	0	0	50N51	4E15	BRA	BRUXELLES
PT	2123	B	26	7	1856	0	15	0	0	51N 5	3E45	OVL	GAND
PT	2124	B	17	1	1878	1	47	0	0	51N13	3E15	WVL	OSTENDE
PT	2125	B	10	10	1893	1	0	0	0	51N 5	3E45	OVL	GAND
PT	2126	B	12	10	1836	12	38	0	0	50N39	5E30	LIE	LIEGE
PT	2127	B	23	8	1835	7	12	0	0	50N23	4E30	HAI	TOURNAI
PT	2128	B	4	5	1868	6	38	0	0	50N39	5E30	LIE	LIEGE
PT	2129	B	15	1	1856	22	43	0	0	50N51	4E15	BRA	MOLENBEEK
PT	2130	B	7	7	1864	14	5	0	0	51N 5	3E45	OVL	ALOST
PT	2131	B	18	11	1888	9	15	0	0	51N 5	3E45	OVL	GAND
PT	2132	B	10	6	1890	4	42	0	0	50N20	4E30	NAM	NAMUR
PT	2133	B	12	10	1830	3	42	0	0	50N20	4E30	NAM	NAMUR
