PRO	NUM	COU	DAY	MON	YEA	H	MN	SEC	TZ	LAT	LON	COD	CITY
M	1063	I	26	3	1912	0	0	0	-1	44N 0	10E15	SP	LA SPEZIA
M	1064	I	31	1	1889	1	10	4	-1	45N24	12E15	PD	LEGNARO
M	1065	I	26	6	1839	19	24	0	-1	45N30	9E 0	NO	PALLANZA-VERBAN
M	1066	I	23	12	1885	23	10	4	-1	45N 0	12E15	RO	CENESELLI
M	1067	I	19	9	1850	14	24	0	-1	45N30	9E 0	NO	ARMENO
M	1068	I	22	1	1894	6	0	0	-1	45N 0	12E15	RO	ADRIA
M	1069	I	4	4	1886	20	10	4	-1	45N 0	9E 0	AL	NOVI LIGURE
M	1070	I	9	10	1872	5	10	4	-1	44N30	11E 0	BO	BOLOGNA
M	1071	I	20	4	1890	7	10	4	-1	40N30	17E30	TA	TARANTO
M	1072	I	18	3	1903	6	55	0	-1	45N 0	8E 0	TO	PINEROLO
M	1073	I	5	5	1866	21	24	0	-1	45N 0	9E 0	AL	CASAL CERMELLI
M	1074	I	22	12	1885	15	25	4	-1	43N42	11E30	FI	SIGNA
M	1075	I	9	4	1881	9	10	4	-1	37N 0	14E45	RG	MODICA
M	1076	I	12	2	1881	13	10	4	-1	45N 0	9E 0	AL	ALESSANDRIA
M	1077	I	27	11	1899	10	0	0	-1	41N54	12E30	RM	ROMA
M	1078	I	9	1	1897	19	0	0	-1	44N24	12E15	RA	LUGO
M	1079	I	9	4	1876	8	55	4	-1	44N30	11E 0	BO	BOLOGNA
M	1080	I	4	2	1875	5	10	4	-1	46N 0	12E 0	TN	TRENTO
M	1081	I	23	5	1913	5	0	0	-1	45N 0	12E15	RO	PORTO TOLLE
M	1082	I	20	8	1870	1	10	4	-1	43N42	11E30	FI	FIRENZE
M	1083	I	31	10	1863	1	8	0	-1	43N 0	13E 0	PG	FOSSATO DI VICO
M	1084	I	28	7	1884	11	40	4	-1	44N54	8E30	AT	ROCCHETTA TANAR
M	1085	I	27	10	1867	10	10	4	-1	45N 0	9E 0	AL	VALENZA
M	1086	I	9	7	1892	20	40	4	-1	44N24	7E15	CN	SAN DAMIANO MAC
M	1087	I	2	10	1872	16	10	4	-1	41N54	12E30	RM	ROMA
M	1088	I	23	12	1898	8	30	0	-1	41N54	12E30	RM	ROMA
M	1089	I	3	12	1893	9	45	0	-1	43N30	12E 0	AR	AREZZO
M	1090	I	10	9	1856	5	26	0	-1	44N54	8E30	AT	DUSINO SAN MICH
M	1091	I	17	3	1861	6	30	0	-1	41N 0	15E 0	AV	SANT ANGELO DEI
M	1092	I	1	9	1870	19	10	4	-1	44N54	8E30	AT	VALFENERA
M	1093	I	21	6	1885	3	30	4	-1	45N 0	8E 0	TO	TORINO
M	1094	I	30	4	1858	12	50	0	-1	39N 0	17E30	CZ	COTRONEI
M	1095	I	24	8	1884	11	40	4	-1	45N 0	9E 0	AL	CASALE MONFERRAT
M	1096	I	24	2	1877	6	25	4	-1	43N36	9E30	LI	MARCIANA MARINA
M	1097	I	30	1	1894	23	0	0	-1	44N24	12E15	RA	LUGO
M	1098	I	8	12	1878	9	10	4	-1	45N 0	8E 0	TO	TORINO
M	1099	I	8	5	1890	2	40	4	-1	45N30	11E 0	BS	GAVARDO
M	1100	I	1	7	1881	16	55	4	-1	41N54	12E30	RM	ROMA
M	1101	I	8	7	1855	20	24	0	-1	45N30	9E 0	NO	MEINA
M	1102	I	1	1	1896	8	15	0	-1	45N 0	8E 0	TO	TORINO
M	1103	I	22	2	1882	17	10	4	-1	43N42	13E45	AN	ANCONA
M	1104	I	22	10	1912	15	0	0	-1	46N12	10E 0	SO	SONDALO
M	1105	I	27	10	1855	11	21	0	-1	45N 0	9E45	PC	CASTEL SAN GIOV
M	1106	I	19	1	1911	9	0	0	-1	44N 0	11E15	PT	PESCIA
M	1107	I	28	10	1867	9	10	4	-1	45N 0	8E 0	TO	TORINO
M	1108	I	18	5	1862	9	52	0	-1	41N12	17E 0	BA	BARI
M	1109	I	24	12	1815	10	52	0	-1	41N12	17E 0	BA	BARLETTA
M	1110	I	6	9	1915	9	0	0	-1	44N24	12E15	RA	RAVENNA
M	1111	I	26	11	1871	19	10	4	-1	45N30	9E15	MI	ZIBIDO SAN GIAC
M	1112	I	8	10	1854	10	7	0	-1	41N36	13E15	FR	VEROLI
M	1113	I	3	3	1888	1	10	4	-1	43N30	12E 0	AR	AREZZO
M	1114	I	30	9	1898	6	30	0	-1	45N 0	8E 0	TO	TORINO
M	1115	I	23	4	1920	10	0	0	-1	38N 0	12E30	TP	CAMPOBELLO DI M
M	1116	I	19	12	1886	3	10	4	-1	45N48	9E 0	VA	BRISSAGO
M	1117	I	21	9	1892	10	40	4	-1	39N 0	17E30	CZ	NICASTRO
M	1118	I	18	5	1868	17	10	4	-1	45N 0	9E45	PC	CAORSO
M	1119	I	27	10	1878	3	10	4	-1	45N 0	8E 0	TO	TORINO
M	1120	I	21	5	1887	14	15	4	-1	44N36	11E15	MO	MODENA
M	1121	I	20	2	1897	20	0	0	-1	45N48	9E 0	VA	SARONNO
M	1122	I	29	7	1860	6	47	0	-1	44N48	10E45	PR	PARMA
M	1123	I	8	11	1907	2	0	0	-1	45N 0	8E 0	TO	TORINO
M	1124	I	6	2	1867	16	10	4	-1	45N 0	9E45	PC	PIACENZA
M	1125	I	10	3	1894	6	15	0	-1	42N24	12E 0	VT	ACQUAPENDENTE
M	1126	I	6	10	1906	4	2	0	-1	44N18	8E45	SV	NOLI
M	1127	I	22	11	1888	7	10	4	-1	43N42	13E45	AN	ANCONA
M	1128	I	15	12	1866	7	26	0	-1	44N24	12E15	RA	FAENZA
M	1129	I	14	11	1894	10	30	0	-1	46N 0	12E 0	TN	TRENTO
M	1130	I	20	12	1867	21	40	4	-1	45N 0	8E 0	TO	TORINO
M	1131	I	4	10	1857	19	52	0	-1	41N12	17E 0	BA	ANDRIA
M	1132	I	16	4	1881	9	10	4	-1	40N36	16E45	MT	PENNA SAN GIOVA
M	1133	I	13	8	1899	22	0	0	-1	41N54	12E30	RM	ROMA
M	1134	I	4	9	1850	11	54	0	-1	45N30	9E 0	NO	PALLANZA-VERBAN
M	1135	I	24	2	1863	8	56	0	-1	44N54	8E30	AT	ASTI
M	1136	I	23	8	1850	2	22	0	-1	40N30	15E45	PZ	LAURIA
M	1137	I	1	9	1872	18	40	4	-1	40N24	18E45	LE	LECCE
M	1138	I	5	3	1888	13	10	4	-1	44N24	12E15	RA	LUGO
M	1139	I	19	1	1843	11	26	0	-1	44N54	8E30	AT	MONCALVO
M	1140	I	14	11	1878	18	10	4	-1	43N42	11E 0	LU	VIAREGGIO
M	1141	I	11	6	1865	21	1	0	-1	41N36	14E45	CB	TERMOLI
M	1142	I	10	12	1863	2	2	0	-1	41N 6	14E30	CE	MADDALONI
M	1143	I	16	3	1862	5	2	0	-1	41N 6	14E30	CE	CAPUA
M	1144	I	24	5	1873	7	10	4	-1	45N30	11E 0	BS	ORZINUOVI
M	1145	I	24	9	1891	22	15	4	-1	40N54	14E 0	NA	AGEROLA
M	1146	I	26	3	1894	12	15	0	-1	41N 0	15E 0	AV	LIONI
M	1147	I	27	7	1892	23	40	4	-1	40N24	18E45	LE	GALATONE
M	1148	I	17	4	1860	12	58	0	-1	38N 6	15E30	RC	REGGIO CALABRIA
M	1149	I	22	5	1854	15	58	0	-1	38N 6	15E30	RC	REGGIO CALABRIA
M	1150	I	23	6	1868	22	40	4	-1	38N 6	15E30	RC	REGGIO CALABRIA
M	1151	I	23	7	1888	8	10	4	-1	45N12	11E 0	CR	MOTTA BALUFFI
M	1152	I	16	2	1896	10	0	0	-1	41N12	17E 0	BA	BARLETTA
M	1153	I	30	11	1878	22	10	4	-1	44N24	7E15	CN	CEVA
M	1154	I	11	11	1894	14	0	0	-1	44N36	10E45	RE	VILLA MINOZZO
M	1155	I	21	1	1844	10	2	0	-1	41N 6	14E30	CE	AVERSA
M	1156	I	30	1	1886	3	40	4	-1	45N 0	8E 0	TO	TORINO
M	1157	I	6	3	1881	20	40	4	-1	42N18	14E15	CH	POLLUTRI
M	1158	I	24	8	1884	5	10	4	-1	39N 0	17E30	CZ	CASOLE BRUZIO
M	1159	I	5	10	1894	21	0	0	-1	45N 0	9E45	PC	PIACENZA
M	1160	I	9	7	1867	4	10	4	-1	42N24	13E30	AQ	L AQUILA
M	1161	I	14	9	1862	18	3	0	-1	37N30	14E15	EN	PIAZZA ARMERINA
M	1162	I	17	6	1853	10	10	0	-1	38N 0	12E30	TP	TRAPANI
M	1163	I	8	9	1874	8	10	4	-1	43N42	11E30	FI	FIRENZE
M	1164	I	9	3	1895	1	35	0	-1	40N54	14E 0	NA	SAN PAOLO BEL S
M	1165	I	8	10	1863	19	8	0	-1	42N30	13E 0	TR	TERNI
M	1166	I	18	8	1869	15	10	4	-1	45N 0	8E 0	TO	FAVRIA
M	1167	I	11	7	1867	3	10	4	-1	40N18	10E 0	NU	BORORE
M	1168	I	20	9	1880	20	25	4	-1	45N 0	9E 0	AL	CASALE MONFERRAT
M	1169	I	18	12	1865	10	24	0	-1	45N 0	9E 0	AL	SALE
M	1170	I	16	10	1894	18	0	0	-1	45N30	12E 0	VI	MAROSTICA
M	1171	I	1	10	1867	9	40	4	-1	44N36	11E15	MO	CASTELFRANCO EM
M	1172	I	9	3	1851	2	17	0	-1	44N48	10E45	PR	BARDI
M	1173	I	14	11	1857	15	26	0	-1	44N54	8E30	AT	MONCALVO
M	1174	I	28	3	1870	13	30	4	-1	44N36	11E15	MO	MODENA
M	1175	I	10	8	1866	3	53	0	-1	43N 0	13E 0	PG	PERUGIA
M	1176	I	5	4	1872	12	40	4	-1	45N30	12E30	VE	VENEZIA
M	1177	I	7	10	1871	17	10	4	-1	45N24	11E 0	VR	PESCHIERA DEL G
M	1178	I	24	5	1894	5	0	0	-1	46N 0	12E 0	TN	ROVERETO
M	1179	I	28	9	1858	6	24	0	-1	45N30	9E 0	NO	ARONA
M	1180	I	28	4	1866	15	18	0	-1	45N 0	8E 0	TO	TORINO
M	1181	I	13	1	1859	17	50	0	-1	39N 0	17E30	CZ	CATANZARO
M	1182	I	1	10	1892	15	25	4	-1	44N36	11E15	MO	MODENA
M	1183	I	19	3	1858	19	3	0	-1	37N30	14E15	EN	PIAZZA ARMERINA
M	1184	I	9	9	1829	0	58	0	-1	38N 0	15E30	ME	MESSINA
M	1185	I	3	8	1863	0	6	0	-1	42N24	13E30	AQ	L AQUILA
M	1186	I	15	7	1868	3	10	4	-1	42N24	13E15	RI	POGGIO MIRTETO
M	1187	I	25	7	1910	11	20	0	-1	45N 0	9E45	PC	PIACENZA
M	1188	I	27	7	1833	6	6	0	-1	38N 0	13E30	PA	MONTEMAGGIORE B
M	1189	I	14	7	1849	20	26	0	-1	44N54	8E30	AT	BUBBIO
M	1190	I	16	3	1899	16	0	0	-1	38N 0	15E30	ME	MESSINA
M	1191	I	18	11	1868	21	10	4	-1	45N12	9E 0	PV	COSTA DE NOBILI
M	1192	I	20	12	1860	10	0	0	-1	37N30	15E 0	CT	CATANIA
M	1193	I	27	6	1844	7	28	0	-1	45N48	8E 0	AO	AOSTA
M	1194	I	2	6	1871	17	40	4	-1	43N42	13E45	AN	ANCONA
M	1195	I	12	1	1866	20	24	0	-1	45N12	9E 0	PV	CASTEGGIO
M	1196	I	3	9	1880	2	25	4	-1	45N12	9E 0	PV	CASTEGGIO
M	1197	I	29	5	1868	23	25	4	-1	44N24	7E15	CN	SAVIGLIANO
M	1198	I	5	4	1873	12	55	4	-1	45N30	12E30	VE	VENEZIA
M	1199	I	1	2	1892	6	10	4	-1	39N24	9E 0	CA	CAGLIARI
M	1200	I	6	4	1894	12	0	0	-1	43N42	11E30	FI	FIRENZE
M	1201	I	11	1	1820	8	8	0	-1	41N30	13E 0	LT	GAETA
M	1202	I	1	3	1878	18	25	4	-1	38N 6	15E30	RC	MOLOCCHIO
M	1203	I	22	2	1888	5	40	4	-1	45N 0	12E15	RO	ARIANO NEL POLE
M	1204	I	22	10	1891	14	30	4	-1	38N 0	15E30	ME	CASTALVECCHIO S
M	1205	I	12	2	1889	15	10	4	-1	45N24	8E30	VC	BIELLA
M	1206	I	28	10	1829	11	4	0	-1	40N54	14E 0	NA	BRUSCIANO
M	1207	I	26	11	1894	8	0	0	-1	43N24	13E15	MC	SAN GINESIO
M	1208	I	12	11	1895	13	0	0	-1	44N30	11E 0	BO	IMOLA
M	1209	I	30	1	1870	2	40	4	-1	43N42	10E30	PI	PISA
M	1210	I	6	12	1857	4	6	0	-1	42N24	13E30	AQ	SULMONA
M	1211	I	15	5	1896	11	0	0	-1	39N24	9E 0	CA	CARLOFORTE
M	1212	I	7	9	1853	13	6	0	-1	42N24	13E30	AQ	L AQUILA
M	1213	I	11	10	1860	4	2	0	-1	41N 6	14E30	CE	PIEDIMONTE D AL
M	1214	I	30	10	1868	17	10	4	-1	40N30	15E45	PZ	RIONERO IN VULT
M	1215	I	18	7	1858	21	2	0	-1	41N 6	14E30	CE	AVERSA
M	1216	I	9	10	1864	16	4	0	-1	40N54	14E 0	NA	PORTICI
M	1217	I	8	12	1871	16	40	4	-1	43N42	11E30	FI	FIRENZE
M	1218	I	8	2	1858	12	15	0	-1	41N 0	15E 0	AV	ARIANO
M	1219	I	21	8	1862	8	24	0	-1	45N 0	9E 0	AL	CASTELNUOVO SCR
M	1220	I	17	11	1863	6	47	0	-1	44N36	10E45	RE	REGGIO EMILIA
M	1221	I	4	4	1898	15	40	0	-1	45N 0	8E 0	TO	TORINO
M	1222	I	29	3	1884	20	25	4	-1	42N24	13E30	AQ	AVEZZANO
M	1223	I	17	12	1853	22	54	0	-1	39N18	16E30	CS	BELSITO
M	1224	I	19	3	1866	20	8	0	-1	45N30	9E15	MI	CASSANO D ADDD
M	1225	I	2	11	1897	8	0	0	-1	46N 0	13E30	UD	AZZANO DECIMO
M	1226	I	19	5	1894	10	0	0	-1	46N 0	13E30	UD	AZZANO DECIMO
M	1227	I	27	5	1878	1	10	4	-1	44N18	8E45	SV	ALTARE
M	1228	I	22	12	1889	16	40	4	-1	42N24	14E30	PE	SPOLTORE
M	1229	I	22	2	1852	12	20	0	-1	39N 0	17E30	CZ	CATANZARO
M	1230	I	16	9	1876	21	36	4	-1	41N36	14E45	CB	MIRABELLO SANNI
M	1231	I	8	10	1865	21	16	0	-1	45N30	11E 0	BS	VEROLANUOVA
M	1232	I	10	12	1864	9	57	0	-1	40N30	15E45	PZ	POTENZA
M	1233	I	29	8	1882	7	10	4	-1	46N 0	12E 0	TN	STRIGNO
M	1234	I	11	1	1869	6	30	4	-1	43N42	11E30	FI	FIRENZE
M	1235	I	29	3	1915	9	0	0	-1	41N18	15E 0	BN	BENEVENTO
M	1236	I	21	9	1856	8	17	0	-1	44N48	10E45	PR	GOLESE
M	1237	I	1	3	1873	13	10	4	-1	43N36	9E30	LI	RIO MARINA
M	1238	I	16	12	1859	5	58	0	-1	38N 0	15E30	ME	MILAZZO
M	1239	I	22	8	1896	1	0	0	-1	43N42	11E30	FI	FIRENZE
M	1240	I	13	3	1894	22	0	0	-1	41N36	13E15	FR	PASTENA
M	1241	I	4	8	1873	18	25	4	-1	43N42	11E30	FI	FIRENZE
M	1242	I	24	7	1893	1	10	4	-1	46N12	10E 0	SO	PRATA CAMPORTAC
M	1243	I	29	9	1861	0	50	0	-1	40N30	17E30	TA	TARANTO
M	1244	I	12	5	1868	23	40	4	-1	45N 0	8E 0	TO	TORINO
M	1245	I	12	2	1920	5	0	0	-1	41N12	17E 0	BA	CANOSA DI PUGLI
M	1246	I	9	12	1868	3	40	4	-1	40N42	15E15	SA	CAVA DEI TIRRENI
M	1247	I	23	11	1859	2	2	0	-1	41N 6	14E30	CE	CAPUA
M	1248	I	22	6	1846	6	52	0	-1	41N12	17E 0	BA	BITONTO
M	1249	I	13	10	1853	4	57	0	-1	40N30	15E45	PZ	POTENZA
M	1250	I	17	12	1921	8	0	0	-1	41N36	14E45	CB	GUGLIONESI
M	1251	I	1	4	1820	12	4	0	-1	40N54	14E 0	NA	NAPOLI
M	1252	I	1	1	1896	4	0	0	-1	40N36	18E 0	BR	SAN PIETRO VERN
M	1253	I	11	2	1870	13	10	4	-1	41N 6	14E30	CE	CASAGIOVE
M	1254	I	15	9	1857	1	52	0	-1	41N12	17E 0	BA	GRUMO APPULA
M	1255	I	12	4	1916	20	45	0	-1	43N42	11E 0	LU	LUCCA
M	1256	I	7	7	1914	17	0	0	-1	38N 0	15E30	ME	ROCCALUMERA
M	1257	I	29	1	1866	16	3	0	-1	37N30	14E15	EN	ENNA
M	1258	I	30	11	1850	13	10	0	-1	38N 0	12E30	TP	TRAPANI
M	1259	I	3	8	1814	21	4	0	-1	40N54	14E 0	NA	NAPOLI
M	1260	I	8	11	1817	19	4	0	-1	40N54	14E 0	NA	NAPOLI
M	1261	I	1	6	1885	18	25	4	-1	42N24	14E30	PE	POPOLI
M	1262	I	22	9	1867	9	10	4	-1	38N 0	15E30	ME	SAN FRATELLO
M	1263	I	4	10	1873	11	10	4	-1	42N24	13E30	AQ	BARREA
M	1264	I	25	12	1848	20	59	0	-1	40N42	15E15	SA	SANTOMENNA
M	1265	I	4	5	1862	10	6	0	-1	38N 0	13E30	PA	PETRALIA SOTTAN
M	1266	I	2	10	1885	23	10	4	-1	45N24	8E30	VC	SALUGGIA
M	1267	I	18	2	1892	14	40	4	-1	45N36	12E45	TV	FARRA DI SOLIGO
M	1268	I	18	9	1872	15	40	4	-1	43N42	11E30	FI	FIRENZE
M	1269	I	29	5	1892	4	40	4	-1	45N24	11E 0	VR	VERONA
M	1270	I	18	5	1882	11	15	4	-1	42N24	14E30	PE	LORETO APRUTINO
M	1271	I	28	10	1893	11	10	4	-1	40N48	8E30	SS	TEMPIO PAUSANIA
M	1272	I	29	8	1887	19	10	4	-1	45N24	12E15	PD	PADOVA
M	1273	I	9	11	1909	3	0	0	-1	44N 0	10E15	SP	LA SPEZIA
M	1274	I	15	1	1889	16	10	4	-1	44N36	10E45	RE	CORREGIO
M	1275	I	23	3	1864	12	24	0	-1	45N30	9E 0	NO	OLEGGIO
M	1276	I	18	9	1859	7	24	0	-1	45N30	9E 0	NO	ORTA NOVARESE
M	1277	I	24	12	1845	21	4	0	-1	40N54	14E 0	NA	PORTICI
M	1278	I	9	9	1876	1	10	4	-1	44N 0	10E15	SP	LA SPEZIA
M	1279	I	6	4	1876	12	10	4	-1	45N24	11E 0	VR	VERONA
M	1280	I	27	4	1871	12	10	4	-1	45N 0	8E 0	TO	TORINO
M	1281	I	27	7	1868	8	10	4	-1	40N42	15E15	SA	SAVONA
M	1282	I	22	11	1888	6	55	4	-1	45N12	11E 0	CR	CREMONA
M	1283	I	21	2	1875	12	0	4	-1	45N 0	8E 0	TO	CIRIE
M	1284	I	28	3	1865	15	19	0	-1	44N 0	10E15	SP	LERICI
M	1285	I	10	3	1920	9	30	0	-1	45N12	9E 0	PV	ALAGNA NOVELLIN
M	1286	I	20	8	1883	2	50	4	-1	45N30	9E15	MI	VANZAGO
M	1287	I	4	10	1866	5	40	0	-1	44N42	12E30	FE	FERRARA
M	1288	I	2	5	1895	23	30	0	-1	43N42	10E30	PI	PONTEDERA
M	1289	I	29	4	1886	1	10	4	-1	44N 0	10E15	SP	LA SPEZIA
M	1290	I	28	1	1892	10	40	4	-1	45N36	12E45	TV	PREGANZIOL
M	1291	I	23	7	1867	5	10	4	-1	44N36	10E45	RE	REGGIO EMILIA
M	1292	I	22	9	1863	9	0	0	-1	41N 0	15E 0	AV	CERVINARA
M	1293	I	13	2	1853	8	57	0	-1	40N30	15E45	PZ	LAVELLO
M	1294	I	14	8	1891	19	55	4	-1	45N24	12E15	PD	MONSELICE
M	1295	I	4	4	1900	18	21	0	-1	37N30	14E15	EN	CENTURIPE
M	1296	I	2	8	1872	18	10	4	-1	41N12	17E 0	BA	GIOVINAZZO
M	1297	I	14	3	1861	16	12	0	-1	42N24	12E 0	VT	VIGNANELLO
M	1298	I	11	1	1890	2	40	4	-1	40N48	8E30	SS	BUDDUSO
M	1299	I	3	8	1839	14	24	0	-1	45N30	9E 0	NO	GALLIATE
M	1300	I	10	6	1904	9	0	0	-1	45N30	12E30	VE	VENEZIA
M	1301	I	21	2	1872	5	40	4	-1	46N 0	13E30	UD	UDINE
M	1302	I	11	11	1897	9	12	0	-1	44N36	11E15	MO	MODENA
M	1303	I	15	9	1890	11	10	4	-1	45N12	9E 0	PV	PAVIA
M	1304	I	18	4	1890	4	10	4	-1	45N 0	8E 0	TO	IVREA
M	1305	I	2	6	1841	17	58	0	-1	37N 0	15E30	SR	SIRACUSA
M	1306	I	20	8	1874	15	10	4	-1	45N30	9E15	MI	MILANO
M	1307	I	1	11	1901	6	20	0	-1	46N 0	13E30	UD	PORDENONE
M	1308	I	10	6	1859	20	51	0	-1	45N 0	9E45	PC	CASTELL AQUATO
M	1309	I	18	7	1862	11	31	0	-1	44N24	7E15	CN	RACCONIGI
M	1310	I	25	7	1885	10	10	4	-1	45N24	8E30	VC	VERCELLI
M	1311	I	14	6	1869	7	10	4	-1	41N 6	14E30	CE	TEANO
M	1312	I	23	2	1880	5	25	4	-1	44N30	11E 0	BO	BOLOGNA
M	1313	I	19	8	1862	18	6	0	-1	37N12	13E30	AG	CANICATTI
M	1314	I	21	4	1893	8	10	4	-1	45N30	12E30	VE	SANTA MARIA DI
M	1315	I	15	11	1838	5	52	0	-1	41N12	17E 0	BA	TERLIZZI
M	1316	I	20	4	1879	23	10	4	-1	45N30	9E15	MI	LODI
M	1317	I	9	10	1888	22	40	4	-1	45N24	8E30	VC	VERCELLI
M	1318	I	10	11	1886	13	10	4	-1	45N24	8E30	VC	VERCELLI
M	1319	I	27	3	1870	20	40	4	-1	44N24	7E15	CN	CEVA
M	1320	I	12	7	1853	11	47	0	-1	44N48	10E45	PR	PARMA
M	1321	I	22	8	1852	13	58	0	-1	38N 0	15E30	ME	PATTI
M	1322	I	20	3	1868	10	10	4	-1	38N 0	15E30	ME	PATTI
M	1323	I	11	12	1879	6	15	4	-1	44N24	7E15	CN	BENE VAGIENNA
M	1324	I	18	3	1871	3	10	4	-1	44N18	8E45	SV	LOANO
M	1325	I	5	3	1891	19	10	4	-1	38N 0	15E30	ME	MESSINA
M	1326	I	20	9	1895	15	15	0	-1	43N24	13E15	MC	MATELICA
M	1327	I	18	7	1856	8	58	0	-1	38N 0	15E30	ME	PATTI
M	1328	I	17	8	1866	23	26	0	-1	44N54	8E30	AT	MONTEMAGNO
M	1329	I	24	1	1864	16	26	0	-1	44N54	8E30	AT	MONTEMAGNO
M	1330	I	8	8	1855	13	2	0	-1	44N48	10E45	PR	PARMA
M	1331	I	11	5	1888	2	20	4	-1	44N30	11E 0	BO	BOLOGNA
M	1332	I	16	1	1869	11	10	4	-1	43N42	11E30	FI	FIRENZE
M	1333	I	19	9	1860	4	8	0	-1	41N30	13E 0	LT	GAETA
M	1334	I	14	5	1868	2	55	4	-1	42N30	13E 0	TR	TERNI
M	1335	I	20	2	1855	12	17	0	-1	44N48	10E45	PR	NOCETO PARMENSE
M	1336	I	8	8	1857	3	50	0	-1	39N 0	17E30	CZ	CATANZARO
M	1337	I	15	12	1875	18	10	4	-1	43N30	12E 0	AR	AREZZO
M	1338	I	2	9	1865	17	15	0	-1	44N36	11E15	MO	MODENA
M	1339	I	27	11	1896	4	0	0	-1	45N48	9E 0	VA	VARESE
M	1340	I	18	7	1867	10	10	4	-1	45N 0	8E 0	TO	TORINO
M	1341	I	20	3	1912	16	30	0	-1	44N24	12E15	RA	LUGO
M	1342	I	4	6	1895	9	0	0	-1	44N30	11E 0	BO	MORDANO
M	1343	I	25	7	1870	13	40	4	-1	44N54	8E30	AT	ASTI
M	1344	I	11	8	1882	12	10	4	-1	41N36	13E15	FR	FILETTINO
M	1345	I	21	4	1887	2	10	4	-1	41N54	12E30	RM	ROMA
M	1346	I	13	2	1880	14	10	4	-1	46N 0	13E30	UD	LATISANA
M	1347	I	24	10	1921	7	0	0	-1	46N 0	13E30	UD	UDINE
M	1348	I	13	3	1861	16	4	0	-1	40N54	14E 0	NA	POMIGLIANO D AR
M	1349	I	27	4	1878	22	10	4	-1	41N12	17E 0	BA	SANTERAMO IN CO
M	1350	I	16	11	1862	23	17	0	-1	44N36	10E45	RE	GUASTALLA
M	1351	I	4	9	1843	1	38	0	-1	42N30	13E 0	TR	ORVIETO
M	1352	I	2	5	1866	8	6	0	-1	42N24	13E30	AQ	L AQUILA
M	1353	I	24	10	1894	17	15	0	-1	45N30	11E 0	BS	PASSIRANO
M	1354	I	28	2	1870	7	10	4	-1	44N54	8E30	AT	CAMERANO CASASC
M	1355	I	27	11	1893	18	30	0	-1	46N 0	12E 0	TN	BEZZECCA
M	1356	I	10	5	1876	17	26	4	-1	45N12	9E 0	PV	ROVESCALA
M	1357	I	28	4	1869	7	10	4	-1	45N24	8E30	VC	VERCELLI
M	1358	I	23	1	1876	1	34	4	-1	44N12	12E30	FO	MERCATO SARACEN
M	1359	I	19	9	1852	7	24	0	-1	45N 0	9E 0	AL	TORTONA
M	1360	I	1	2	1825	15	17	0	-1	44N48	10E45	PR	CALESTANO
M	1361	I	15	4	1871	5	40	4	-1	43N42	11E30	FI	FIRENZE
M	1362	I	17	11	1879	13	10	4	-1	44N24	12E15	RA	FAENZA
M	1363	I	8	8	1855	14	54	0	-1	39N18	16E30	CS	SPEZZANO PICCOL
M	1364	I	18	12	1895	21	0	0	-1	43N42	11E30	FI	FIRENZE
M	1365	I	18	12	1876	0	40	4	-1	38N 0	12E30	TP	MARSALA
M	1366	I	6	9	1861	5	24	0	-1	45N 0	9E 0	AL	OVADA
M	1367	I	24	4	1889	1	10	4	-1	43N42	8E 0	IM	SAN REMO
M	1368	I	20	9	1889	9	10	4	-1	44N54	8E30	AT	VINCHIO
M	1369	I	12	1	1891	14	40	4	-1	45N48	8E 0	AO	AOSTA
M	1370	I	17	11	1885	13	22	4	-1	46N12	10E 0	SO	VILLA DI TIRANO
M	1371	I	25	11	1891	5	25	4	-1	40N30	15E45	PZ	MARATEA
M	1372	I	24	6	1842	14	54	0	-1	45N 0	9E 0	AL	TORTONA
M	1373	I	22	12	1856	11	24	0	-1	45N 0	9E 0	AL	TORTONA
M	1374	I	2	7	1847	9	24	0	-1	45N 0	9E 0	AL	TORTONA
M	1375	I	31	8	1868	12	10	4	-1	45N 0	9E 0	AL	TORTONA
M	1376	I	16	3	1895	6	0	0	-1	44N 0	10E15	SP	LA SPEZIA
M	1377	I	4	7	1867	4	10	4	-1	43N36	9E30	LI	PORTOFERRAIO
M	1378	I	10	6	1914	3	15	0	-1	44N30	11E 0	BO	BOLOGNA
M	1379	I	1	7	1820	2	17	0	-1	44N48	10E45	PR	PARMA
M	1380	I	13	11	1899	14	0	0	-1	46N 0	12E 0	TN	RIVA DI TRENTO
M	1381	I	17	12	1856	17	58	0	-1	38N 0	15E30	ME	RACCUJA
M	1382	I	4	12	1866	7	47	0	-1	44N36	10E45	RE	REGGIO EMILIA
M	1383	I	25	5	1897	5	0	0	-1	44N30	11E 0	BO	CASTEL D AIAMO
M	1384	I	6	1	1866	10	2	0	-1	41N 6	14E30	CE	MADDALONI
M	1385	I	11	5	1886	7	30	4	-1	44N24	7E15	CN	DRONERO
M	1386	I	14	3	1821	11	17	0	-1	44N48	10E45	PR	PARMA
M	1387	I	11	8	1860	6	57	0	-1	40N30	15E45	PZ	MURO LUCANO
M	1388	I	28	1	1899	11	5	0	-1	41N 0	15E 0	AV	ARIANO IRPINO
M	1389	I	19	4	1888	1	10	4	-1	44N24	7E15	CN	CUNEO
M	1390	I	6	3	1891	4	28	4	-1	38N 0	13E30	PA	TERRASINI
